timestamp,event_severity,executed_action,approval_status,expected_load_without_action,expected_reduction_kw,expected_load_after_action,execution_factor,achieved_reduction_kw,observed_load_after_action,performance_ratio_percent,verification_status,needs_replanning
2017-10-12 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,588.21,24.39,563.82,1.003,24.46,563.75,100.3,SUCCESS,False
2017-10-12 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,588.21,0.0,588.21,0.913,0.0,588.21,0.0,UNDERPERFORMED,True
2017-10-12 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,588.21,25.0,563.21,0.858,21.46,566.75,85.85,SUCCESS,False
2017-10-12 15:00:00,HIGH,COMBINED_ACTION,APPROVED,588.21,49.39,538.82,0.978,48.29,539.92,97.76,SUCCESS,False
2017-10-12 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,620.11,20.7,599.41,1.015,21.02,599.09,101.53,SUCCESS,False
2017-10-12 16:00:00,CRITICAL,EV_CHARGING_SHIFT,APPROVED,620.11,0.0,620.11,0.857,0.0,620.11,0.0,UNDERPERFORMED,True
2017-10-12 16:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,620.11,25.0,595.11,0.858,21.45,598.66,85.82,SUCCESS,False
2017-10-12 16:00:00,CRITICAL,COMBINED_ACTION,APPROVED,620.11,45.7,574.41,0.944,43.14,576.97,94.41,SUCCESS,False
2017-10-12 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,600.74,22.0,578.74,0.996,21.91,578.83,99.59,SUCCESS,False
2017-10-12 17:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,600.74,0.0,600.74,0.843,0.0,600.74,0.0,UNDERPERFORMED,True
2017-10-12 17:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,600.74,25.0,575.74,1.021,25.52,575.22,102.1,SUCCESS,False
2017-10-12 17:00:00,HIGH,COMBINED_ACTION,APPROVED,600.74,47.0,553.74,0.831,39.04,561.7,83.05,SUCCESS,False
2017-10-13 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,552.02,28.55,523.47,0.967,27.61,524.41,96.72,SUCCESS,False
2017-10-13 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,552.02,0.0,552.02,0.901,0.0,552.02,0.0,UNDERPERFORMED,True
2017-10-13 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,552.02,25.0,527.02,0.963,24.07,527.95,96.27,SUCCESS,False
2017-10-13 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,552.02,53.55,498.47,0.779,41.72,510.3,77.91,UNDERPERFORMED,True
2017-10-13 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,584.84,22.95,561.89,0.935,21.46,563.38,93.51,SUCCESS,False
2017-10-13 12:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,584.84,0.0,584.84,1.014,0.0,584.84,0.0,UNDERPERFORMED,True
2017-10-13 12:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,584.84,25.0,559.84,0.982,24.55,560.29,98.21,SUCCESS,False
2017-10-13 12:00:00,HIGH,COMBINED_ACTION,APPROVED,584.84,47.95,536.89,1.003,48.1,536.74,100.31,SUCCESS,False
2017-10-13 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,594.34,22.27,572.07,0.797,17.74,576.6,79.66,UNDERPERFORMED,True
2017-10-13 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,594.34,0.0,594.34,0.837,0.0,594.34,0.0,UNDERPERFORMED,True
2017-10-13 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,594.34,25.0,569.34,0.861,21.53,572.81,86.14,SUCCESS,False
2017-10-13 13:00:00,HIGH,COMBINED_ACTION,APPROVED,594.34,47.27,547.07,0.993,46.95,547.39,99.33,SUCCESS,False
2017-10-13 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,606.54,17.01,589.52,0.907,15.42,591.12,90.66,SUCCESS,False
2017-10-13 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,606.54,0.0,606.54,1.008,0.0,606.54,0.0,UNDERPERFORMED,True
2017-10-13 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,606.54,25.0,581.54,1.013,25.33,581.21,101.31,SUCCESS,False
2017-10-13 14:00:00,HIGH,COMBINED_ACTION,APPROVED,606.54,42.01,564.52,0.938,39.41,567.13,93.82,SUCCESS,False
2017-10-13 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,580.45,18.73,561.71,0.97,18.17,562.28,97.0,SUCCESS,False
2017-10-13 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,580.45,0.0,580.45,0.759,0.0,580.45,0.0,UNDERPERFORMED,True
2017-10-13 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,580.45,25.0,555.45,0.892,22.31,558.14,89.25,SUCCESS,False
2017-10-13 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,580.45,43.73,536.71,0.855,37.38,543.07,85.48,SUCCESS,False
2017-10-13 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,578.03,23.2,554.84,0.982,22.78,555.25,98.19,SUCCESS,False
2017-10-13 16:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,578.03,13.67,564.36,0.85,11.62,566.41,84.98,SUCCESS,False
2017-10-13 16:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,578.03,25.0,553.03,0.831,20.77,557.26,83.06,SUCCESS,False
2017-10-13 16:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.03,61.87,516.17,0.79,48.9,529.13,79.03,UNDERPERFORMED,True
2017-10-16 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,559.94,23.3,536.64,0.88,20.51,539.43,88.02,SUCCESS,False
2017-10-16 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,559.94,28.9,531.04,1.036,29.95,529.99,103.63,SUCCESS,False
2017-10-16 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,559.94,25.0,534.94,0.968,24.21,535.73,96.82,SUCCESS,False
2017-10-16 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,559.94,77.2,482.74,0.776,59.92,500.02,77.61,UNDERPERFORMED,True
2017-10-16 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,580.51,19.9,560.61,1.046,20.82,559.69,104.61,SUCCESS,False
2017-10-16 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,580.51,9.22,571.3,0.819,7.55,572.96,81.93,SUCCESS,False
2017-10-16 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,580.51,25.0,555.51,0.937,23.43,557.08,93.71,SUCCESS,False
2017-10-16 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,580.51,54.11,526.4,1.049,56.74,523.77,104.86,SUCCESS,False
2017-10-16 13:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,637.95,19.8,618.15,0.985,19.51,618.44,98.54,SUCCESS,False
2017-10-16 13:00:00,CRITICAL,EV_CHARGING_SHIFT,APPROVED,637.95,0.0,637.95,0.87,0.0,637.95,0.0,UNDERPERFORMED,True
2017-10-16 13:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,637.95,25.0,612.95,0.98,24.5,613.45,97.98,SUCCESS,False
2017-10-16 13:00:00,CRITICAL,COMBINED_ACTION,APPROVED,637.95,44.8,593.15,0.843,37.75,600.2,84.27,SUCCESS,False
2017-10-16 14:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,APPROVED,613.99,22.18,591.82,0.948,21.02,592.97,94.76,SUCCESS,False
2017-10-16 14:00:00,CRITICAL,EV_CHARGING_SHIFT,APPROVED,613.99,0.0,613.99,1.03,0.0,613.99,0.0,UNDERPERFORMED,True
2017-10-16 14:00:00,CRITICAL,BATTERY_DISCHARGE,APPROVED,613.99,25.0,588.99,0.753,18.82,595.17,75.26,UNDERPERFORMED,True
2017-10-16 14:00:00,CRITICAL,COMBINED_ACTION,APPROVED,613.99,47.18,566.82,0.844,39.81,574.18,84.37,SUCCESS,False
2017-10-16 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,592.91,20.78,572.14,0.797,16.56,576.35,79.7,UNDERPERFORMED,True
2017-10-16 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,592.91,8.5,584.41,0.773,6.57,586.34,77.28,UNDERPERFORMED,True
2017-10-16 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,592.91,25.0,567.91,0.793,19.83,573.08,79.32,UNDERPERFORMED,True
2017-10-16 15:00:00,HIGH,COMBINED_ACTION,APPROVED,592.91,54.28,538.63,1.036,56.23,536.68,103.59,SUCCESS,False
2017-10-16 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,600.16,21.11,579.05,0.965,20.37,579.79,96.48,SUCCESS,False
2017-10-16 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,600.16,0.0,600.16,0.931,0.0,600.16,0.0,UNDERPERFORMED,True
2017-10-16 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,600.16,25.0,575.16,0.964,24.11,576.05,96.44,SUCCESS,False
2017-10-16 16:00:00,HIGH,COMBINED_ACTION,APPROVED,600.16,46.11,554.05,0.828,38.18,561.98,82.8,SUCCESS,False
2017-10-17 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,578.06,24.57,553.49,0.797,19.59,558.47,79.72,UNDERPERFORMED,True
2017-10-17 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,578.06,0.0,578.06,0.861,0.0,578.06,0.0,UNDERPERFORMED,True
2017-10-17 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,578.06,25.0,553.06,0.807,20.17,557.89,80.69,SUCCESS,False
2017-10-17 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,578.06,49.57,528.49,1.019,50.53,527.53,101.94,SUCCESS,False
2017-10-17 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,570.91,27.73,543.18,0.967,26.81,544.1,96.68,SUCCESS,False
2017-10-17 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,570.91,43.57,527.34,1.023,44.56,526.35,102.28,SUCCESS,False
2017-10-17 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,570.91,25.0,545.91,1.049,26.21,544.7,104.85,SUCCESS,False
2017-10-17 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,570.91,96.3,474.61,0.906,87.29,483.62,90.65,SUCCESS,False
2017-10-17 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,587.09,24.81,562.28,0.929,23.04,564.05,92.87,SUCCESS,False
2017-10-17 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,587.09,39.99,547.1,0.97,38.79,548.3,97.0,SUCCESS,False
2017-10-17 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,587.09,25.0,562.09,0.777,19.42,567.67,77.69,UNDERPERFORMED,True
2017-10-17 13:00:00,HIGH,COMBINED_ACTION,APPROVED,587.09,89.8,497.29,1.018,91.43,495.66,101.82,SUCCESS,False
2017-10-17 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,591.64,29.15,562.49,1.035,30.17,561.47,103.5,SUCCESS,False
2017-10-17 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,591.64,40.45,551.19,0.899,36.35,555.29,89.86,SUCCESS,False
2017-10-17 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,591.64,25.0,566.64,0.985,24.62,567.02,98.49,SUCCESS,False
2017-10-17 14:00:00,HIGH,COMBINED_ACTION,APPROVED,591.64,94.6,497.04,0.88,83.28,508.36,88.04,SUCCESS,False
2017-10-17 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,587.09,25.97,561.12,0.816,21.19,565.9,81.61,SUCCESS,False
2017-10-17 15:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,587.09,16.32,570.77,0.963,15.72,571.37,96.34,SUCCESS,False
2017-10-17 15:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,587.09,25.0,562.09,0.934,23.35,563.74,93.41,SUCCESS,False
2017-10-17 15:00:00,HIGH,COMBINED_ACTION,APPROVED,587.09,67.29,519.8,1.016,68.36,518.73,101.59,SUCCESS,False
2017-10-17 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,586.77,29.17,557.6,0.861,25.11,561.66,86.09,SUCCESS,False
2017-10-17 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,586.77,12.5,574.26,0.886,11.08,575.69,88.63,SUCCESS,False
2017-10-17 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,586.77,25.0,561.77,0.975,24.38,562.39,97.52,SUCCESS,False
2017-10-17 16:00:00,HIGH,COMBINED_ACTION,APPROVED,586.77,66.67,520.1,0.806,53.72,533.05,80.57,SUCCESS,False
2017-10-17 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,576.86,22.98,553.89,0.895,20.57,556.29,89.52,SUCCESS,False
2017-10-17 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,576.86,0.0,576.86,0.868,0.0,576.86,0.0,UNDERPERFORMED,True
2017-10-17 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,576.86,25.0,551.86,0.971,24.28,552.58,97.14,SUCCESS,False
2017-10-17 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,576.86,47.98,528.89,0.926,44.45,532.41,92.63,SUCCESS,False
2017-10-18 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,554.12,24.57,529.55,1.015,24.94,529.18,101.49,SUCCESS,False
2017-10-18 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,554.12,0.0,554.12,0.978,0.0,554.12,0.0,UNDERPERFORMED,True
2017-10-18 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,554.12,25.0,529.12,0.808,20.2,533.92,80.81,SUCCESS,False
2017-10-18 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,554.12,49.57,504.55,0.995,49.33,504.79,99.51,SUCCESS,False
2017-10-18 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,562.36,24.57,537.78,1.045,25.68,536.68,104.52,SUCCESS,False
2017-10-18 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,562.36,0.0,562.36,1.031,0.0,562.36,0.0,UNDERPERFORMED,True
2017-10-18 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,562.36,25.0,537.36,0.822,20.55,541.81,82.2,SUCCESS,False
2017-10-18 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,562.36,49.57,512.78,0.978,48.46,513.9,97.75,SUCCESS,False
2017-10-18 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,571.93,26.58,545.35,0.853,22.68,549.25,85.31,SUCCESS,False
2017-10-18 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,571.93,40.54,531.39,0.85,34.44,537.49,84.95,SUCCESS,False
2017-10-18 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,571.93,25.0,546.93,0.783,19.57,552.36,78.3,UNDERPERFORMED,True
2017-10-18 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,571.93,92.11,479.81,0.93,85.69,486.24,93.03,SUCCESS,False
2017-10-18 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,573.44,25.2,548.24,0.869,21.9,551.54,86.9,SUCCESS,False
2017-10-18 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,573.44,35.12,538.32,1.021,35.86,537.58,102.12,SUCCESS,False
2017-10-18 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,573.44,25.0,548.44,1.039,25.98,547.46,103.92,SUCCESS,False
2017-10-18 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,573.44,85.32,488.12,0.983,83.85,489.59,98.28,SUCCESS,False
2017-10-18 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,572.69,23.84,548.85,1.041,24.82,547.87,104.09,SUCCESS,False
2017-10-18 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,572.69,0.0,572.69,1.001,0.0,572.69,0.0,UNDERPERFORMED,True
2017-10-18 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,572.69,25.0,547.69,0.784,19.61,553.08,78.44,UNDERPERFORMED,True
2017-10-18 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,572.69,48.84,523.85,0.905,44.2,528.49,90.51,SUCCESS,False
2017-10-18 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,582.67,20.76,561.91,0.907,18.82,563.85,90.66,SUCCESS,False
2017-10-18 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,582.67,0.0,582.67,0.965,0.0,582.67,0.0,UNDERPERFORMED,True
2017-10-18 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,582.67,25.0,557.67,1.014,25.36,557.31,101.44,SUCCESS,False
2017-10-18 16:00:00,HIGH,COMBINED_ACTION,APPROVED,582.67,45.76,536.91,0.984,45.01,537.66,98.36,SUCCESS,False
2017-10-19 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,555.54,23.61,531.93,0.964,22.76,532.78,96.42,SUCCESS,False
2017-10-19 11:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,555.54,0.0,555.54,1.033,0.0,555.54,0.0,UNDERPERFORMED,True
2017-10-19 11:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,555.54,25.0,530.54,0.896,22.4,533.14,89.59,SUCCESS,False
2017-10-19 11:00:00,ELEVATED,COMBINED_ACTION,APPROVED,555.54,48.61,506.93,0.816,39.68,515.86,81.64,SUCCESS,False
2017-10-19 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,567.23,22.66,544.57,0.884,20.04,547.19,88.45,SUCCESS,False
2017-10-19 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,567.23,24.77,542.47,0.902,22.35,544.88,90.23,SUCCESS,False
2017-10-19 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,567.23,25.0,542.23,1.007,25.18,542.05,100.72,SUCCESS,False
2017-10-19 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,567.23,72.43,494.8,0.986,71.4,495.83,98.58,SUCCESS,False
2017-10-19 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,592.9,24.09,568.81,0.83,20.01,572.89,83.05,SUCCESS,False
2017-10-19 13:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,592.9,0.0,592.9,0.888,0.0,592.9,0.0,UNDERPERFORMED,True
2017-10-19 13:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,592.9,25.0,567.9,0.815,20.39,572.51,81.55,SUCCESS,False
2017-10-19 13:00:00,HIGH,COMBINED_ACTION,APPROVED,592.9,49.09,543.81,0.894,43.89,549.01,89.42,SUCCESS,False
2017-10-19 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,577.36,20.79,556.57,0.774,16.09,561.27,77.42,UNDERPERFORMED,True
2017-10-19 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,577.36,0.0,577.36,0.996,0.0,577.36,0.0,UNDERPERFORMED,True
2017-10-19 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,577.36,25.0,552.36,0.802,20.05,557.31,80.21,SUCCESS,False
2017-10-19 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,577.36,45.79,531.57,0.892,40.85,536.51,89.2,SUCCESS,False
2017-10-19 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,568.1,23.07,545.03,0.812,18.72,549.38,81.16,SUCCESS,False
2017-10-19 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,568.1,0.0,568.1,0.902,0.0,568.1,0.0,UNDERPERFORMED,True
2017-10-19 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,568.1,25.0,543.1,0.987,24.68,543.42,98.73,SUCCESS,False
2017-10-19 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,568.1,48.07,520.03,0.92,44.23,523.87,92.0,SUCCESS,False
2017-10-19 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,599.7,21.59,578.11,1.004,21.67,578.03,100.39,SUCCESS,False
2017-10-19 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,599.7,12.94,586.76,0.798,10.32,589.38,79.79,UNDERPERFORMED,True
2017-10-19 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,599.7,25.0,574.7,1.017,25.43,574.27,101.7,SUCCESS,False
2017-10-19 16:00:00,HIGH,COMBINED_ACTION,APPROVED,599.7,59.53,540.17,0.894,53.21,546.49,89.39,SUCCESS,False
2017-10-19 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,563.72,20.22,543.5,0.874,17.67,546.05,87.41,SUCCESS,False
2017-10-19 17:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,563.72,14.14,549.59,0.843,11.92,551.8,84.33,SUCCESS,False
2017-10-19 17:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,563.72,25.0,538.72,0.946,23.64,540.08,94.57,SUCCESS,False
2017-10-19 17:00:00,ELEVATED,COMBINED_ACTION,APPROVED,563.72,59.35,504.37,0.923,54.77,508.95,92.29,SUCCESS,False
2017-10-20 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,580.43,29.49,550.94,0.775,22.86,557.57,77.52,UNDERPERFORMED,True
2017-10-20 12:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,580.43,0.0,580.43,0.95,0.0,580.43,0.0,UNDERPERFORMED,True
2017-10-20 12:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,580.43,25.0,555.43,0.842,21.05,559.38,84.19,SUCCESS,False
2017-10-20 12:00:00,ELEVATED,COMBINED_ACTION,APPROVED,580.43,54.49,525.94,0.774,42.15,538.28,77.36,UNDERPERFORMED,True
2017-10-20 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,573.78,25.72,548.06,0.931,23.94,549.84,93.06,SUCCESS,False
2017-10-20 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,573.78,32.15,541.63,0.932,29.97,543.81,93.23,SUCCESS,False
2017-10-20 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,573.78,25.0,548.78,0.912,22.81,550.97,91.25,SUCCESS,False
2017-10-20 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,573.78,82.87,490.91,0.957,79.29,494.49,95.68,SUCCESS,False
2017-10-20 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,584.63,24.1,560.54,1.041,25.09,559.54,104.09,SUCCESS,False
2017-10-20 14:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,584.63,9.7,574.93,0.902,8.75,575.88,90.2,SUCCESS,False
2017-10-20 14:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,584.63,25.0,559.63,0.973,24.33,560.3,97.33,SUCCESS,False
2017-10-20 14:00:00,HIGH,COMBINED_ACTION,APPROVED,584.63,58.8,525.83,0.829,48.76,535.87,82.92,SUCCESS,False
2017-10-20 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,575.35,24.6,550.75,0.931,22.91,552.44,93.15,SUCCESS,False
2017-10-20 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,575.35,20.92,554.43,0.811,16.98,558.37,81.15,SUCCESS,False
2017-10-20 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,575.35,25.0,550.35,0.973,24.33,551.02,97.31,SUCCESS,False
2017-10-20 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,575.35,70.52,504.83,0.789,55.63,519.72,78.88,UNDERPERFORMED,True
2017-10-20 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,596.02,28.34,567.67,0.927,26.26,569.76,92.66,SUCCESS,False
2017-10-20 16:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,596.02,0.0,596.02,0.99,0.0,596.02,0.0,UNDERPERFORMED,True
2017-10-20 16:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,596.02,25.0,571.02,0.884,22.09,573.93,88.38,SUCCESS,False
2017-10-20 16:00:00,HIGH,COMBINED_ACTION,APPROVED,596.02,53.34,542.67,1.019,54.33,541.69,101.86,SUCCESS,False
2017-10-23 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,APPROVED,586.59,25.04,561.55,1.027,25.71,560.88,102.68,SUCCESS,False
2017-10-23 12:00:00,HIGH,EV_CHARGING_SHIFT,APPROVED,586.59,0.0,586.59,1.006,0.0,586.59,0.0,UNDERPERFORMED,True
2017-10-23 12:00:00,HIGH,BATTERY_DISCHARGE,APPROVED,586.59,25.0,561.59,0.757,18.92,567.67,75.7,UNDERPERFORMED,True
2017-10-23 12:00:00,HIGH,COMBINED_ACTION,APPROVED,586.59,50.04,536.55,0.892,44.65,541.94,89.24,SUCCESS,False
2017-10-23 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,567.13,25.58,541.55,0.881,22.55,544.58,88.14,SUCCESS,False
2017-10-23 13:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,567.13,0.0,567.13,0.973,0.0,567.13,0.0,UNDERPERFORMED,True
2017-10-23 13:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,567.13,25.0,542.13,1.022,25.56,541.57,102.23,SUCCESS,False
2017-10-23 13:00:00,ELEVATED,COMBINED_ACTION,APPROVED,567.13,50.58,516.55,0.804,40.65,526.48,80.36,SUCCESS,False
2017-10-23 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,560.41,21.31,539.1,0.974,20.76,539.65,97.4,SUCCESS,False
2017-10-23 14:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,560.41,42.1,518.31,0.981,41.28,519.13,98.06,SUCCESS,False
2017-10-23 14:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,560.41,25.0,535.41,0.964,24.11,536.3,96.45,SUCCESS,False
2017-10-23 14:00:00,ELEVATED,COMBINED_ACTION,APPROVED,560.41,88.41,472.0,0.944,83.42,476.99,94.36,SUCCESS,False
2017-10-23 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,APPROVED,569.91,26.74,543.17,0.943,25.22,544.69,94.32,SUCCESS,False
2017-10-23 15:00:00,ELEVATED,EV_CHARGING_SHIFT,APPROVED,569.91,37.81,532.11,1.004,37.96,531.95,100.38,SUCCESS,False
2017-10-23 15:00:00,ELEVATED,BATTERY_DISCHARGE,APPROVED,569.91,25.0,544.91,1.028,25.69,544.22,102.76,SUCCESS,False
2017-10-23 15:00:00,ELEVATED,COMBINED_ACTION,APPROVED,569.91,89.55,480.37,0.781,69.92,499.99,78.08,UNDERPERFORMED,True
