timestamp,building_id,hvac_power_kw
2016-05-09 12:00:00,B002,40.84
2016-05-09 13:00:00,B002,43.9
2016-05-09 14:00:00,B002,45.51
2016-05-09 15:00:00,B002,39.94
2016-05-09 16:00:00,B002,35.79
2016-05-09 17:00:00,B002,44.8
2016-05-09 18:00:00,B002,35.39
2016-05-09 19:00:00,B002,61.8
2016-05-09 20:00:00,B002,22.92
2016-05-09 21:00:00,B002,32.57
2016-05-09 22:00:00,B002,33.86
2016-05-09 23:00:00,B002,21.82
2016-05-10 00:00:00,B002,34.61
2016-05-10 01:00:00,B002,32.61
2016-05-10 02:00:00,B002,22.89
2016-05-10 03:00:00,B002,30.15
2016-05-10 04:00:00,B002,24.73
2016-05-10 05:00:00,B002,23.52
2016-05-10 06:00:00,B002,31.23
2016-05-10 07:00:00,B002,60.2
2016-05-10 08:00:00,B002,51.72
2016-05-10 09:00:00,B002,63.82
2016-05-10 10:00:00,B002,62.75
2016-05-10 11:00:00,B002,60.09
2016-05-10 12:00:00,B002,53.94
2016-05-10 13:00:00,B002,45.57
2016-05-10 14:00:00,B002,55.11
2016-05-10 15:00:00,B002,47.66
2016-05-10 16:00:00,B002,45.6
2016-05-10 17:00:00,B002,46.91
2016-05-10 18:00:00,B002,62.41
2016-05-10 19:00:00,B002,62.31
2016-05-10 20:00:00,B002,26.39
2016-05-10 21:00:00,B002,15.85
2016-05-10 22:00:00,B002,21.62
2016-05-10 23:00:00,B002,31.41
2016-05-11 00:00:00,B002,33.17
2016-05-11 01:00:00,B002,26.09
2016-05-11 02:00:00,B002,25.15
2016-05-11 03:00:00,B002,41.4
2016-05-11 04:00:00,B002,40.13
2016-05-11 05:00:00,B002,34.92
2016-05-11 06:00:00,B002,31.68
2016-05-11 07:00:00,B002,50.71
2016-05-11 08:00:00,B002,37.24
2016-05-11 09:00:00,B002,68.46
2016-05-11 10:00:00,B002,57.32
2016-05-11 11:00:00,B002,58.84
2016-05-11 12:00:00,B002,56.84
2016-05-11 13:00:00,B002,43.0
2016-05-11 14:00:00,B002,33.79
2016-05-11 15:00:00,B002,53.92
2016-05-11 16:00:00,B002,56.73
2016-05-11 17:00:00,B002,35.08
2016-05-11 18:00:00,B002,61.08
2016-05-11 19:00:00,B002,46.05
2016-05-11 20:00:00,B002,23.26
2016-05-11 21:00:00,B002,33.64
2016-05-11 22:00:00,B002,31.77
2016-05-11 23:00:00,B002,31.78
2016-05-12 00:00:00,B002,31.2
2016-05-12 01:00:00,B002,33.26
2016-05-12 02:00:00,B002,38.53
2016-05-12 03:00:00,B002,39.2
2016-05-12 04:00:00,B002,34.59
2016-05-12 05:00:00,B002,41.02
2016-05-12 06:00:00,B002,38.72
2016-05-12 07:00:00,B002,56.32
2016-05-12 08:00:00,B002,64.16
2016-05-12 09:00:00,B002,40.84
2016-05-12 10:00:00,B002,53.21
2016-05-12 11:00:00,B002,40.02
2016-05-12 12:00:00,B002,41.93
2016-05-12 13:00:00,B002,52.94
2016-05-12 14:00:00,B002,47.64
2016-05-12 15:00:00,B002,51.18
2016-05-12 16:00:00,B002,63.12
2016-05-12 17:00:00,B002,48.1
2016-05-12 18:00:00,B002,45.86
2016-05-12 19:00:00,B002,42.94
2016-05-12 20:00:00,B002,23.2
2016-05-12 21:00:00,B002,21.16
2016-05-12 22:00:00,B002,34.26
2016-05-12 23:00:00,B002,29.91
2016-05-13 00:00:00,B002,26.67
2016-05-13 01:00:00,B002,29.39
2016-05-13 02:00:00,B002,45.23
2016-05-13 03:00:00,B002,37.46
2016-05-13 04:00:00,B002,34.37
2016-05-13 05:00:00,B002,42.46
2016-05-13 06:00:00,B002,45.13
2016-05-13 07:00:00,B002,74.89
2016-05-13 08:00:00,B002,59.51
2016-05-13 09:00:00,B002,53.09
2016-05-13 10:00:00,B002,50.14
2016-05-13 11:00:00,B002,47.17
2016-05-13 12:00:00,B002,48.91
2016-05-13 13:00:00,B002,65.82
2016-05-13 14:00:00,B002,58.57
2016-05-13 15:00:00,B002,33.1
2016-05-13 16:00:00,B002,32.44
2016-05-13 17:00:00,B002,53.53
2016-05-13 18:00:00,B002,37.68
2016-05-13 19:00:00,B002,63.72
2016-05-13 20:00:00,B002,38.21
2016-05-13 21:00:00,B002,51.63
2016-05-13 22:00:00,B002,50.92
2016-05-13 23:00:00,B002,41.28
2016-05-14 00:00:00,B002,43.7
2016-05-14 01:00:00,B002,38.83
2016-05-14 02:00:00,B002,46.37
2016-05-14 03:00:00,B002,37.8
2016-05-14 04:00:00,B002,43.57
2016-05-14 05:00:00,B002,43.05
2016-05-14 06:00:00,B002,37.02
2016-05-14 07:00:00,B002,39.6
2016-05-14 08:00:00,B002,29.84
2016-05-14 09:00:00,B002,37.75
2016-05-14 10:00:00,B002,46.53
2016-05-14 11:00:00,B002,50.91
2016-05-14 12:00:00,B002,46.28
2016-05-14 13:00:00,B002,31.19
2016-05-14 14:00:00,B002,32.3
2016-05-14 15:00:00,B002,31.63
2016-05-14 16:00:00,B002,32.94
2016-05-14 17:00:00,B002,36.87
2016-05-14 18:00:00,B002,30.92
2016-05-14 19:00:00,B002,44.51
2016-05-14 20:00:00,B002,37.59
2016-05-14 21:00:00,B002,31.03
2016-05-14 22:00:00,B002,39.12
2016-05-14 23:00:00,B002,46.43
2016-05-15 00:00:00,B002,50.74
2016-05-15 01:00:00,B002,46.54
2016-05-15 02:00:00,B002,45.77
2016-05-15 03:00:00,B002,45.85
2016-05-15 04:00:00,B002,56.51
2016-05-15 05:00:00,B002,50.15
2016-05-15 06:00:00,B002,42.48
2016-05-15 07:00:00,B002,38.42
2016-05-15 08:00:00,B002,29.05
2016-05-15 09:00:00,B002,26.98
2016-05-15 10:00:00,B002,30.56
2016-05-15 11:00:00,B002,24.84
2016-05-15 12:00:00,B002,22.63
2016-05-15 13:00:00,B002,31.25
2016-05-15 14:00:00,B002,29.15
2016-05-15 15:00:00,B002,17.99
2016-05-15 16:00:00,B002,32.77
2016-05-15 17:00:00,B002,26.24
2016-05-15 18:00:00,B002,29.6
2016-05-15 19:00:00,B002,24.33
2016-05-15 20:00:00,B002,25.56
2016-05-15 21:00:00,B002,42.42
2016-05-15 22:00:00,B002,29.52
2016-05-15 23:00:00,B002,35.76
2016-05-16 00:00:00,B002,39.68
2016-05-16 01:00:00,B002,38.4
2016-05-16 02:00:00,B002,31.14
2016-05-16 03:00:00,B002,44.91
2016-05-16 04:00:00,B002,31.31
2016-05-16 05:00:00,B002,37.85
2016-05-16 06:00:00,B002,49.88
2016-05-16 07:00:00,B002,73.68
2016-05-16 08:00:00,B002,76.73
2016-05-16 09:00:00,B002,63.46
2016-05-16 10:00:00,B002,67.12
2016-05-16 11:00:00,B002,60.33
2016-05-16 12:00:00,B002,54.41
2016-05-16 13:00:00,B002,60.36
2016-05-16 14:00:00,B002,47.4
2016-05-16 15:00:00,B002,57.37
2016-05-16 16:00:00,B002,61.87
2016-05-16 17:00:00,B002,55.0
2016-05-16 18:00:00,B002,56.63
2016-05-16 19:00:00,B002,53.36
2016-05-16 20:00:00,B002,33.03
2016-05-16 21:00:00,B002,26.99
2016-05-16 22:00:00,B002,34.47
2016-05-16 23:00:00,B002,41.46
2016-05-17 00:00:00,B002,33.27
2016-05-17 01:00:00,B002,47.3
2016-05-17 02:00:00,B002,42.21
2016-05-17 03:00:00,B002,43.85
2016-05-17 04:00:00,B002,56.38
2016-05-17 05:00:00,B002,44.32
2016-05-17 06:00:00,B002,47.06
2016-05-17 07:00:00,B002,74.62
2016-05-17 08:00:00,B002,60.48
2016-05-17 09:00:00,B002,72.34
2016-05-17 10:00:00,B002,56.84
2016-05-17 11:00:00,B002,57.67
2016-05-17 12:00:00,B002,61.33
2016-05-17 13:00:00,B002,59.08
2016-05-17 14:00:00,B002,62.87
2016-05-17 15:00:00,B002,43.19
2016-05-17 16:00:00,B002,45.22
2016-05-17 17:00:00,B002,51.47
2016-05-17 18:00:00,B002,43.45
2016-05-17 19:00:00,B002,48.59
2016-05-17 20:00:00,B002,32.78
2016-05-17 21:00:00,B002,31.75
2016-05-17 22:00:00,B002,43.22
2016-05-17 23:00:00,B002,34.53
2016-05-18 00:00:00,B002,27.55
2016-05-18 01:00:00,B002,29.47
2016-05-18 02:00:00,B002,39.84
2016-05-18 03:00:00,B002,38.8
2016-05-18 04:00:00,B002,29.68
2016-05-18 05:00:00,B002,33.2
2016-05-18 06:00:00,B002,37.62
2016-05-18 07:00:00,B002,60.47
2016-05-18 08:00:00,B002,59.82
2016-05-18 09:00:00,B002,49.87
2016-05-18 10:00:00,B002,61.33
2016-05-18 11:00:00,B002,63.18
2016-05-18 12:00:00,B002,73.2
2016-05-18 13:00:00,B002,70.36
2016-05-18 14:00:00,B002,57.23
2016-05-18 15:00:00,B002,65.3
2016-05-18 16:00:00,B002,56.14
2016-05-18 17:00:00,B002,60.7
2016-05-18 18:00:00,B002,71.02
2016-05-18 19:00:00,B002,62.4
2016-05-18 20:00:00,B002,34.99
2016-05-18 21:00:00,B002,49.27
2016-05-18 22:00:00,B002,38.31
2016-05-18 23:00:00,B002,46.91
2016-05-19 00:00:00,B002,40.04
2016-05-19 01:00:00,B002,30.1
2016-05-19 02:00:00,B002,46.63
2016-05-19 03:00:00,B002,45.06
2016-05-19 04:00:00,B002,42.93
2016-05-19 05:00:00,B002,41.65
2016-05-19 06:00:00,B002,33.88
2016-05-19 07:00:00,B002,60.43
2016-05-19 08:00:00,B002,59.83
2016-05-19 09:00:00,B002,73.72
2016-05-19 10:00:00,B002,55.66
2016-05-19 11:00:00,B002,52.76
2016-05-19 12:00:00,B002,69.06
2016-05-19 13:00:00,B002,55.44
2016-05-19 14:00:00,B002,56.01
2016-05-19 15:00:00,B002,43.26
2016-05-19 16:00:00,B002,36.11
2016-05-19 17:00:00,B002,56.91
2016-05-19 18:00:00,B002,53.29
2016-05-19 19:00:00,B002,55.0
2016-05-19 20:00:00,B002,35.25
2016-05-19 21:00:00,B002,30.49
2016-05-19 22:00:00,B002,29.57
2016-05-19 23:00:00,B002,27.98
2016-05-20 00:00:00,B002,32.87
2016-05-20 01:00:00,B002,32.59
2016-05-20 02:00:00,B002,33.4
2016-05-20 03:00:00,B002,29.97
2016-05-20 04:00:00,B002,37.98
2016-05-20 05:00:00,B002,25.56
2016-05-20 06:00:00,B002,35.73
2016-05-20 07:00:00,B002,60.03
2016-05-20 08:00:00,B002,56.9
2016-05-20 09:00:00,B002,61.69
2016-05-20 10:00:00,B002,55.3
2016-05-20 11:00:00,B002,45.29
2016-05-20 12:00:00,B002,50.47
2016-05-20 13:00:00,B002,43.64
2016-05-20 14:00:00,B002,51.51
2016-05-20 15:00:00,B002,53.22
2016-05-20 16:00:00,B002,57.61
2016-05-20 17:00:00,B002,56.33
2016-05-20 18:00:00,B002,49.43
2016-05-20 19:00:00,B002,54.82
2016-05-20 20:00:00,B002,36.51
2016-05-20 21:00:00,B002,35.41
2016-05-20 22:00:00,B002,32.25
2016-05-20 23:00:00,B002,26.4
2016-05-21 00:00:00,B002,41.07
2016-05-21 01:00:00,B002,37.91
2016-05-21 02:00:00,B002,34.61
2016-05-21 03:00:00,B002,40.26
2016-05-21 04:00:00,B002,31.3
2016-05-21 05:00:00,B002,31.18
2016-05-21 06:00:00,B002,27.09
2016-05-21 07:00:00,B002,27.08
2016-05-21 08:00:00,B002,29.7
2016-05-21 09:00:00,B002,34.15
2016-05-21 10:00:00,B002,29.13
2016-05-21 11:00:00,B002,18.78
2016-05-21 12:00:00,B002,27.97
2016-05-21 13:00:00,B002,21.51
2016-05-21 14:00:00,B002,19.2
2016-05-21 15:00:00,B002,22.44
2016-05-21 16:00:00,B002,27.78
2016-05-21 17:00:00,B002,18.16
2016-05-21 18:00:00,B002,28.59
2016-05-21 19:00:00,B002,17.96
2016-05-21 20:00:00,B002,28.84
2016-05-21 21:00:00,B002,23.97
2016-05-21 22:00:00,B002,32.29
2016-05-21 23:00:00,B002,28.03
2016-05-22 00:00:00,B002,26.64
2016-05-22 01:00:00,B002,22.92
2016-05-22 02:00:00,B002,25.15
2016-05-22 03:00:00,B002,33.36
2016-05-22 04:00:00,B002,28.37
2016-05-22 05:00:00,B002,34.55
2016-05-22 06:00:00,B002,29.81
2016-05-22 07:00:00,B002,33.07
2016-05-22 08:00:00,B002,24.94
2016-05-22 09:00:00,B002,26.43
2016-05-22 10:00:00,B002,25.09
2016-05-22 11:00:00,B002,25.28
2016-05-22 12:00:00,B002,14.27
2016-05-22 13:00:00,B002,21.84
2016-05-22 14:00:00,B002,14.47
2016-05-22 15:00:00,B002,13.53
2016-05-22 16:00:00,B002,28.86
2016-05-22 17:00:00,B002,28.37
2016-05-22 18:00:00,B002,25.73
2016-05-22 19:00:00,B002,25.74
2016-05-22 20:00:00,B002,25.54
2016-05-22 21:00:00,B002,38.41
2016-05-22 22:00:00,B002,31.97
2016-05-22 23:00:00,B002,29.41
2016-05-23 00:00:00,B002,28.66
2016-05-23 01:00:00,B002,38.86
2016-05-23 02:00:00,B002,37.66
2016-05-23 03:00:00,B002,40.11
2016-05-23 04:00:00,B002,45.38
2016-05-23 05:00:00,B002,37.13
2016-05-23 06:00:00,B002,50.21
2016-05-23 07:00:00,B002,56.12
2016-05-23 08:00:00,B002,56.67
2016-05-23 09:00:00,B002,60.81
2016-05-23 10:00:00,B002,62.44
2016-05-23 11:00:00,B002,61.23
2016-05-23 12:00:00,B002,53.44
2016-05-23 13:00:00,B002,53.41
2016-05-23 14:00:00,B002,54.92
2016-05-23 15:00:00,B002,49.86
2016-05-23 16:00:00,B002,48.76
2016-05-23 17:00:00,B002,53.89
2016-05-23 18:00:00,B002,51.44
2016-05-23 19:00:00,B002,49.0
2016-05-23 20:00:00,B002,31.92
2016-05-23 21:00:00,B002,43.68
2016-05-23 22:00:00,B002,37.75
2016-05-23 23:00:00,B002,34.53
2016-05-24 00:00:00,B002,53.83
2016-05-24 01:00:00,B002,36.4
2016-05-24 02:00:00,B002,41.44
2016-05-24 03:00:00,B002,41.29
2016-05-24 04:00:00,B002,43.23
2016-05-24 05:00:00,B002,46.43
2016-05-24 06:00:00,B002,46.26
2016-05-24 07:00:00,B002,60.58
2016-05-24 08:00:00,B002,62.79
2016-05-24 09:00:00,B002,72.85
2016-05-24 10:00:00,B002,63.14
2016-05-24 11:00:00,B002,51.42
2016-05-24 12:00:00,B002,54.11
2016-05-24 13:00:00,B002,62.2
2016-05-24 14:00:00,B002,64.35
2016-05-24 15:00:00,B002,58.77
2016-05-24 16:00:00,B002,53.41
2016-05-24 17:00:00,B002,57.63
2016-05-24 18:00:00,B002,68.56
2016-05-24 19:00:00,B002,59.21
2016-05-24 20:00:00,B002,32.84
2016-05-24 21:00:00,B002,34.73
2016-05-24 22:00:00,B002,47.69
2016-05-24 23:00:00,B002,38.1
2016-05-25 00:00:00,B002,33.84
2016-05-25 01:00:00,B002,47.34
2016-05-25 02:00:00,B002,34.51
2016-05-25 03:00:00,B002,50.39
2016-05-25 04:00:00,B002,47.79
2016-05-25 05:00:00,B002,49.57
2016-05-25 06:00:00,B002,35.85
2016-05-25 07:00:00,B002,62.95
2016-05-25 08:00:00,B002,73.63
2016-05-25 09:00:00,B002,59.29
2016-05-25 10:00:00,B002,76.94
2016-05-25 11:00:00,B002,67.34
2016-05-25 12:00:00,B002,78.65
2016-05-25 13:00:00,B002,64.4
2016-05-25 14:00:00,B002,60.3
2016-05-25 15:00:00,B002,60.33
2016-05-25 16:00:00,B002,62.69
2016-05-25 17:00:00,B002,47.08
2016-05-25 18:00:00,B002,60.01
2016-05-25 19:00:00,B002,68.01
2016-05-25 20:00:00,B002,37.33
2016-05-25 21:00:00,B002,41.79
2016-05-25 22:00:00,B002,41.13
2016-05-25 23:00:00,B002,43.39
2016-05-26 00:00:00,B002,35.65
2016-05-26 01:00:00,B002,43.22
2016-05-26 02:00:00,B002,49.96
2016-05-26 03:00:00,B002,40.69
2016-05-26 04:00:00,B002,50.57
2016-05-26 05:00:00,B002,40.47
2016-05-26 06:00:00,B002,36.23
2016-05-26 07:00:00,B002,69.34
2016-05-26 08:00:00,B002,64.37
2016-05-26 09:00:00,B002,54.16
2016-05-26 10:00:00,B002,58.02
2016-05-26 11:00:00,B002,50.31
2016-05-26 12:00:00,B002,69.91
2016-05-26 13:00:00,B002,37.33
2016-05-26 14:00:00,B002,45.36
2016-05-26 15:00:00,B002,38.06
2016-05-26 16:00:00,B002,41.57
2016-05-26 17:00:00,B002,58.77
2016-05-26 18:00:00,B002,61.81
2016-05-26 19:00:00,B002,51.2
2016-05-26 20:00:00,B002,31.23
2016-05-26 21:00:00,B002,28.55
2016-05-26 22:00:00,B002,37.12
2016-05-26 23:00:00,B002,36.92
2016-05-27 00:00:00,B002,35.39
2016-05-27 01:00:00,B002,41.12
2016-05-27 02:00:00,B002,44.43
2016-05-27 03:00:00,B002,39.14
2016-05-27 04:00:00,B002,37.14
2016-05-27 05:00:00,B002,44.19
2016-05-27 06:00:00,B002,45.11
2016-05-27 07:00:00,B002,53.7
2016-05-27 08:00:00,B002,69.62
2016-05-27 09:00:00,B002,52.38
2016-05-27 10:00:00,B002,55.29
2016-05-27 11:00:00,B002,59.74
2016-05-27 12:00:00,B002,54.01
2016-05-27 13:00:00,B002,54.56
2016-05-27 14:00:00,B002,41.9
2016-05-27 15:00:00,B002,39.24
2016-05-27 16:00:00,B002,50.64
2016-05-27 17:00:00,B002,27.46
2016-05-27 18:00:00,B002,37.83
2016-05-27 19:00:00,B002,37.47
2016-05-27 20:00:00,B002,20.92
2016-05-27 21:00:00,B002,29.32
2016-05-27 22:00:00,B002,39.08
2016-05-27 23:00:00,B002,37.88
2016-05-28 00:00:00,B002,30.82
2016-05-28 01:00:00,B002,39.09
2016-05-28 02:00:00,B002,28.61
2016-05-28 03:00:00,B002,33.69
2016-05-28 04:00:00,B002,36.38
2016-05-28 05:00:00,B002,38.15
2016-05-28 06:00:00,B002,35.83
2016-05-28 07:00:00,B002,39.14
2016-05-28 08:00:00,B002,37.87
2016-05-28 09:00:00,B002,35.87
2016-05-28 10:00:00,B002,24.55
2016-05-28 11:00:00,B002,22.6
2016-05-28 12:00:00,B002,14.76
2016-05-28 13:00:00,B002,14.8
2016-05-28 14:00:00,B002,18.23
2016-05-28 15:00:00,B002,9.76
2016-05-28 16:00:00,B002,13.49
2016-05-28 17:00:00,B002,19.19
2016-05-28 18:00:00,B002,13.08
2016-05-28 19:00:00,B002,22.51
2016-05-28 20:00:00,B002,21.02
2016-05-28 21:00:00,B002,27.45
2016-05-28 22:00:00,B002,27.97
2016-05-28 23:00:00,B002,30.29
2016-05-29 00:00:00,B002,36.05
2016-05-29 01:00:00,B002,29.05
2016-05-29 02:00:00,B002,22.86
2016-05-29 03:00:00,B002,30.2
2016-05-29 04:00:00,B002,38.36
2016-05-29 05:00:00,B002,44.21
2016-05-29 06:00:00,B002,50.1
2016-05-29 07:00:00,B002,31.47
2016-05-29 08:00:00,B002,29.72
2016-05-29 09:00:00,B002,31.57
2016-05-29 10:00:00,B002,27.22
2016-05-29 11:00:00,B002,25.49
2016-05-29 12:00:00,B002,20.77
2016-05-29 13:00:00,B002,10.05
2016-05-29 14:00:00,B002,18.95
2016-05-29 15:00:00,B002,17.37
2016-05-29 16:00:00,B002,9.04
2016-05-29 17:00:00,B002,19.13
2016-05-29 18:00:00,B002,23.15
2016-05-29 19:00:00,B002,23.27
2016-05-29 20:00:00,B002,20.72
2016-05-29 21:00:00,B002,29.47
2016-05-29 22:00:00,B002,24.97
2016-05-29 23:00:00,B002,24.99
2016-05-30 00:00:00,B002,35.93
2016-05-30 01:00:00,B002,25.31
2016-05-30 02:00:00,B002,34.94
2016-05-30 03:00:00,B002,31.73
2016-05-30 04:00:00,B002,36.08
2016-05-30 05:00:00,B002,43.36
2016-05-30 06:00:00,B002,32.57
2016-05-30 07:00:00,B002,73.62
2016-05-30 08:00:00,B002,60.76
2016-05-30 09:00:00,B002,58.38
2016-05-30 10:00:00,B002,62.92
2016-05-30 11:00:00,B002,56.57
2016-05-30 12:00:00,B002,54.5
2016-05-30 13:00:00,B002,43.44
2016-05-30 14:00:00,B002,45.12
2016-05-30 15:00:00,B002,47.69
2016-05-30 16:00:00,B002,36.06
2016-05-30 17:00:00,B002,48.02
2016-05-30 18:00:00,B002,61.77
2016-05-30 19:00:00,B002,47.54
2016-05-30 20:00:00,B002,22.77
2016-05-30 21:00:00,B002,28.97
2016-05-30 22:00:00,B002,28.17
2016-05-30 23:00:00,B002,28.68
2016-05-31 00:00:00,B002,30.64
2016-05-31 01:00:00,B002,29.43
2016-05-31 02:00:00,B002,40.94
2016-05-31 03:00:00,B002,38.49
2016-05-31 04:00:00,B002,34.24
2016-05-31 05:00:00,B002,36.49
2016-05-31 06:00:00,B002,28.51
2016-05-31 07:00:00,B002,56.47
2016-05-31 08:00:00,B002,69.12
2016-05-31 09:00:00,B002,62.47
2016-05-31 10:00:00,B002,68.85
2016-05-31 11:00:00,B002,71.15
2016-05-31 12:00:00,B002,81.9
2016-05-31 13:00:00,B002,59.85
2016-05-31 14:00:00,B002,73.1
2016-05-31 15:00:00,B002,55.78
2016-05-31 16:00:00,B002,78.67
2016-05-31 17:00:00,B002,75.84
2016-05-31 18:00:00,B002,65.99
2016-05-31 19:00:00,B002,80.65
2016-05-31 20:00:00,B002,42.67
2016-05-31 21:00:00,B002,28.75
2016-05-31 22:00:00,B002,36.46
2016-05-31 23:00:00,B002,25.58
2016-06-01 00:00:00,B002,36.43
2016-06-01 01:00:00,B002,36.08
2016-06-01 02:00:00,B002,34.57
2016-06-01 03:00:00,B002,40.24
2016-06-01 04:00:00,B002,24.92
2016-06-01 05:00:00,B002,34.82
2016-06-01 06:00:00,B002,41.15
2016-06-01 07:00:00,B002,55.75
2016-06-01 08:00:00,B002,70.38
2016-06-01 09:00:00,B002,59.59
2016-06-01 10:00:00,B002,59.23
2016-06-01 11:00:00,B002,53.35
2016-06-01 12:00:00,B002,59.77
2016-06-01 13:00:00,B002,70.23
2016-06-01 14:00:00,B002,52.48
2016-06-01 15:00:00,B002,50.87
2016-06-01 16:00:00,B002,61.92
2016-06-01 17:00:00,B002,39.59
2016-06-01 18:00:00,B002,51.69
2016-06-01 19:00:00,B002,47.6
2016-06-01 20:00:00,B002,30.13
2016-06-01 21:00:00,B002,33.68
2016-06-01 22:00:00,B002,38.8
2016-06-01 23:00:00,B002,39.51
2016-06-02 00:00:00,B002,44.72
2016-06-02 01:00:00,B002,42.57
2016-06-02 02:00:00,B002,34.31
2016-06-02 03:00:00,B002,34.71
2016-06-02 04:00:00,B002,45.85
2016-06-02 05:00:00,B002,39.35
2016-06-02 06:00:00,B002,34.65
2016-06-02 07:00:00,B002,70.53
2016-06-02 08:00:00,B002,50.73
2016-06-02 09:00:00,B002,55.89
2016-06-02 10:00:00,B002,53.52
2016-06-02 11:00:00,B002,58.42
2016-06-02 12:00:00,B002,54.39
2016-06-02 13:00:00,B002,61.42
2016-06-02 14:00:00,B002,73.02
2016-06-02 15:00:00,B002,47.93
2016-06-02 16:00:00,B002,52.1
2016-06-02 17:00:00,B002,54.0
2016-06-02 18:00:00,B002,62.38
2016-06-02 19:00:00,B002,47.51
2016-06-02 20:00:00,B002,36.1
2016-06-02 21:00:00,B002,40.16
2016-06-02 22:00:00,B002,37.93
2016-06-02 23:00:00,B002,36.59
2016-06-03 00:00:00,B002,42.94
2016-06-03 01:00:00,B002,37.76
2016-06-03 02:00:00,B002,46.47
2016-06-03 03:00:00,B002,47.36
2016-06-03 04:00:00,B002,41.39
2016-06-03 05:00:00,B002,37.78
2016-06-03 06:00:00,B002,46.17
2016-06-03 07:00:00,B002,55.53
2016-06-03 08:00:00,B002,51.07
2016-06-03 09:00:00,B002,73.16
2016-06-03 10:00:00,B002,82.66
2016-06-03 11:00:00,B002,63.67
2016-06-03 12:00:00,B002,76.16
2016-06-03 13:00:00,B002,59.54
2016-06-03 14:00:00,B002,52.9
2016-06-03 15:00:00,B002,63.45
2016-06-03 16:00:00,B002,62.63
2016-06-03 17:00:00,B002,60.7
2016-06-03 18:00:00,B002,60.57
2016-06-03 19:00:00,B002,52.06
2016-06-03 20:00:00,B002,32.19
2016-06-03 21:00:00,B002,36.36
2016-06-03 22:00:00,B002,27.49
2016-06-03 23:00:00,B002,31.42
2016-06-04 00:00:00,B002,31.63
2016-06-04 01:00:00,B002,27.16
2016-06-04 02:00:00,B002,29.27
2016-06-04 03:00:00,B002,30.6
2016-06-04 04:00:00,B002,39.68
2016-06-04 05:00:00,B002,33.27
2016-06-04 06:00:00,B002,34.26
2016-06-04 07:00:00,B002,32.92
2016-06-04 08:00:00,B002,33.63
2016-06-04 09:00:00,B002,30.25
2016-06-04 10:00:00,B002,27.03
2016-06-04 11:00:00,B002,23.97
2016-06-04 12:00:00,B002,28.37
2016-06-04 13:00:00,B002,18.28
2016-06-04 14:00:00,B002,24.77
2016-06-04 15:00:00,B002,13.65
2016-06-04 16:00:00,B002,14.28
2016-06-04 17:00:00,B002,19.33
2016-06-04 18:00:00,B002,24.22
2016-06-04 19:00:00,B002,3.54
2016-06-04 20:00:00,B002,22.47
2016-06-04 21:00:00,B002,21.35
2016-06-04 22:00:00,B002,19.09
2016-06-04 23:00:00,B002,26.67
2016-06-05 00:00:00,B002,21.73
2016-06-05 01:00:00,B002,27.3
2016-06-05 02:00:00,B002,32.92
2016-06-05 03:00:00,B002,28.58
2016-06-05 04:00:00,B002,35.56
2016-06-05 05:00:00,B002,32.57
2016-06-05 06:00:00,B002,32.72
2016-06-05 07:00:00,B002,37.47
2016-06-05 08:00:00,B002,21.93
2016-06-05 09:00:00,B002,22.69
2016-06-05 10:00:00,B002,26.1
2016-06-05 11:00:00,B002,18.42
2016-06-05 12:00:00,B002,11.46
2016-06-05 13:00:00,B002,15.65
2016-06-05 14:00:00,B002,10.36
2016-06-05 15:00:00,B002,11.06
2016-06-05 16:00:00,B002,21.27
2016-06-05 17:00:00,B002,16.41
2016-06-05 18:00:00,B002,15.95
2016-06-05 19:00:00,B002,13.98
2016-06-05 20:00:00,B002,12.58
2016-06-05 21:00:00,B002,20.48
2016-06-05 22:00:00,B002,20.14
2016-06-05 23:00:00,B002,23.91
2016-06-06 00:00:00,B002,29.15
2016-06-06 01:00:00,B002,29.3
2016-06-06 02:00:00,B002,40.84
2016-06-06 03:00:00,B002,40.2
2016-06-06 04:00:00,B002,38.99
2016-06-06 05:00:00,B002,26.74
2016-06-06 06:00:00,B002,33.69
2016-06-06 07:00:00,B002,54.26
2016-06-06 08:00:00,B002,62.43
2016-06-06 09:00:00,B002,52.87
2016-06-06 10:00:00,B002,45.3
2016-06-06 11:00:00,B002,53.2
2016-06-06 12:00:00,B002,36.59
2016-06-06 13:00:00,B002,43.14
2016-06-06 14:00:00,B002,37.27
2016-06-06 15:00:00,B002,32.8
2016-06-06 16:00:00,B002,22.25
2016-06-06 17:00:00,B002,34.11
2016-06-06 18:00:00,B002,58.44
2016-06-06 19:00:00,B002,39.44
2016-06-06 20:00:00,B002,19.93
2016-06-06 21:00:00,B002,32.39
2016-06-06 22:00:00,B002,28.26
2016-06-06 23:00:00,B002,30.31
2016-06-07 00:00:00,B002,29.83
2016-06-07 01:00:00,B002,45.4
2016-06-07 02:00:00,B002,42.9
2016-06-07 03:00:00,B002,37.29
2016-06-07 04:00:00,B002,41.93
2016-06-07 05:00:00,B002,46.93
2016-06-07 06:00:00,B002,29.72
2016-06-07 07:00:00,B002,62.68
2016-06-07 08:00:00,B002,47.48
2016-06-07 09:00:00,B002,48.93
2016-06-07 10:00:00,B002,41.81
2016-06-07 11:00:00,B002,50.39
2016-06-07 12:00:00,B002,49.72
2016-06-07 13:00:00,B002,41.88
2016-06-07 14:00:00,B002,43.39
