timestamp,event_severity,action,original_predicted_load,estimated_reduction_kw,reduction_percent,new_predicted_load,battery_soc_percent,ev_load_kw,hvac_load_kw
2017-10-18 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,562.36,24.57,4.37,537.78,80.0,0.0,163.83
2017-10-18 12:00:00,ELEVATED,EV_CHARGING_SHIFT,562.36,0.0,0.0,562.36,80.0,0.0,163.83
2017-10-18 12:00:00,ELEVATED,BATTERY_DISCHARGE,562.36,25.0,4.45,537.36,80.0,0.0,163.83
2017-10-18 12:00:00,ELEVATED,COMBINED_ACTION,562.36,49.57,8.82,512.78,80.0,0.0,163.83
2017-10-18 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,571.93,26.58,4.65,545.35,80.0,50.67,177.19
2017-10-18 13:00:00,ELEVATED,EV_CHARGING_SHIFT,571.93,40.54,7.09,531.39,80.0,50.67,177.19
2017-10-18 13:00:00,ELEVATED,BATTERY_DISCHARGE,571.93,25.0,4.37,546.93,80.0,50.67,177.19
2017-10-18 13:00:00,ELEVATED,COMBINED_ACTION,571.93,92.11,16.11,479.81,80.0,50.67,177.19
2017-10-18 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,573.44,25.2,4.39,548.24,80.0,43.9,167.97
2017-10-18 14:00:00,ELEVATED,EV_CHARGING_SHIFT,573.44,35.12,6.12,538.32,80.0,43.9,167.97
2017-10-18 14:00:00,ELEVATED,BATTERY_DISCHARGE,573.44,25.0,4.36,548.44,80.0,43.9,167.97
2017-10-18 14:00:00,ELEVATED,COMBINED_ACTION,573.44,85.32,14.88,488.12,80.0,43.9,167.97
2017-10-18 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,572.69,23.84,4.16,548.85,80.0,0.0,158.94
2017-10-18 15:00:00,ELEVATED,EV_CHARGING_SHIFT,572.69,0.0,0.0,572.69,80.0,0.0,158.94
2017-10-18 15:00:00,ELEVATED,BATTERY_DISCHARGE,572.69,25.0,4.37,547.69,80.0,0.0,158.94
2017-10-18 15:00:00,ELEVATED,COMBINED_ACTION,572.69,48.84,8.53,523.85,80.0,0.0,158.94
2017-10-18 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,582.67,20.76,3.56,561.91,80.0,0.0,138.39
2017-10-18 16:00:00,HIGH,EV_CHARGING_SHIFT,582.67,0.0,0.0,582.67,80.0,0.0,138.39
2017-10-18 16:00:00,HIGH,BATTERY_DISCHARGE,582.67,25.0,4.29,557.67,80.0,0.0,138.39
2017-10-18 16:00:00,HIGH,COMBINED_ACTION,582.67,45.76,7.85,536.91,80.0,0.0,138.39
2017-10-19 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,555.54,23.61,4.25,531.93,80.0,0.0,157.39
2017-10-19 11:00:00,ELEVATED,EV_CHARGING_SHIFT,555.54,0.0,0.0,555.54,80.0,0.0,157.39
2017-10-19 11:00:00,ELEVATED,BATTERY_DISCHARGE,555.54,25.0,4.5,530.54,80.0,0.0,157.39
2017-10-19 11:00:00,ELEVATED,COMBINED_ACTION,555.54,48.61,8.75,506.93,80.0,0.0,157.39
2017-10-19 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,567.23,22.66,4.0,544.57,80.0,30.96,151.08
2017-10-19 12:00:00,ELEVATED,EV_CHARGING_SHIFT,567.23,24.77,4.37,542.47,80.0,30.96,151.08
2017-10-19 12:00:00,ELEVATED,BATTERY_DISCHARGE,567.23,25.0,4.41,542.23,80.0,30.96,151.08
2017-10-19 12:00:00,ELEVATED,COMBINED_ACTION,567.23,72.43,12.77,494.8,80.0,30.96,151.08
2017-10-19 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,592.9,24.09,4.06,568.81,80.0,0.0,160.63
2017-10-19 13:00:00,HIGH,EV_CHARGING_SHIFT,592.9,0.0,0.0,592.9,80.0,0.0,160.63
2017-10-19 13:00:00,HIGH,BATTERY_DISCHARGE,592.9,25.0,4.22,567.9,80.0,0.0,160.63
2017-10-19 13:00:00,HIGH,COMBINED_ACTION,592.9,49.09,8.28,543.81,80.0,0.0,160.63
2017-10-19 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,577.36,20.79,3.6,556.57,80.0,0.0,138.63
2017-10-19 14:00:00,ELEVATED,EV_CHARGING_SHIFT,577.36,0.0,0.0,577.36,80.0,0.0,138.63
2017-10-19 14:00:00,ELEVATED,BATTERY_DISCHARGE,577.36,25.0,4.33,552.36,80.0,0.0,138.63
2017-10-19 14:00:00,ELEVATED,COMBINED_ACTION,577.36,45.79,7.93,531.57,80.0,0.0,138.63
2017-10-19 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,568.1,23.07,4.06,545.03,80.0,0.0,153.8
2017-10-19 15:00:00,ELEVATED,EV_CHARGING_SHIFT,568.1,0.0,0.0,568.1,80.0,0.0,153.8
2017-10-19 15:00:00,ELEVATED,BATTERY_DISCHARGE,568.1,25.0,4.4,543.1,80.0,0.0,153.8
2017-10-19 15:00:00,ELEVATED,COMBINED_ACTION,568.1,48.07,8.46,520.03,80.0,0.0,153.8
2017-10-19 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,599.7,21.59,3.6,578.11,80.0,16.17,143.93
2017-10-19 16:00:00,HIGH,EV_CHARGING_SHIFT,599.7,12.94,2.16,586.76,80.0,16.17,143.93
2017-10-19 16:00:00,HIGH,BATTERY_DISCHARGE,599.7,25.0,4.17,574.7,80.0,16.17,143.93
2017-10-19 16:00:00,HIGH,COMBINED_ACTION,599.7,59.53,9.93,540.17,80.0,16.17,143.93
2017-10-19 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,563.72,20.22,3.59,543.5,77.5,17.67,134.78
2017-10-19 17:00:00,ELEVATED,EV_CHARGING_SHIFT,563.72,14.14,2.51,549.59,77.5,17.67,134.78
2017-10-19 17:00:00,ELEVATED,BATTERY_DISCHARGE,563.72,25.0,4.43,538.72,77.5,17.67,134.78
2017-10-19 17:00:00,ELEVATED,COMBINED_ACTION,563.72,59.35,10.53,504.37,77.5,17.67,134.78
2017-10-20 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,580.43,29.49,5.08,550.94,80.0,0.0,196.57
2017-10-20 12:00:00,ELEVATED,EV_CHARGING_SHIFT,580.43,0.0,0.0,580.43,80.0,0.0,196.57
2017-10-20 12:00:00,ELEVATED,BATTERY_DISCHARGE,580.43,25.0,4.31,555.43,80.0,0.0,196.57
2017-10-20 12:00:00,ELEVATED,COMBINED_ACTION,580.43,54.49,9.39,525.94,80.0,0.0,196.57
2017-10-20 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,573.78,25.72,4.48,548.06,80.0,40.19,171.48
2017-10-20 13:00:00,ELEVATED,EV_CHARGING_SHIFT,573.78,32.15,5.6,541.63,80.0,40.19,171.48
2017-10-20 13:00:00,ELEVATED,BATTERY_DISCHARGE,573.78,25.0,4.36,548.78,80.0,40.19,171.48
2017-10-20 13:00:00,ELEVATED,COMBINED_ACTION,573.78,82.87,14.44,490.91,80.0,40.19,171.48
2017-10-20 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,584.63,24.1,4.12,560.54,80.0,12.13,160.66
2017-10-20 14:00:00,HIGH,EV_CHARGING_SHIFT,584.63,9.7,1.66,574.93,80.0,12.13,160.66
2017-10-20 14:00:00,HIGH,BATTERY_DISCHARGE,584.63,25.0,4.28,559.63,80.0,12.13,160.66
2017-10-20 14:00:00,HIGH,COMBINED_ACTION,584.63,58.8,10.06,525.83,80.0,12.13,160.66
2017-10-20 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,575.35,24.6,4.28,550.75,80.0,26.15,163.99
2017-10-20 15:00:00,ELEVATED,EV_CHARGING_SHIFT,575.35,20.92,3.64,554.43,80.0,26.15,163.99
2017-10-20 15:00:00,ELEVATED,BATTERY_DISCHARGE,575.35,25.0,4.35,550.35,80.0,26.15,163.99
2017-10-20 15:00:00,ELEVATED,COMBINED_ACTION,575.35,70.52,12.26,504.83,80.0,26.15,163.99
2017-10-20 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,596.02,28.34,4.76,567.67,80.0,0.0,188.95
2017-10-20 16:00:00,HIGH,EV_CHARGING_SHIFT,596.02,0.0,0.0,596.02,80.0,0.0,188.95
2017-10-20 16:00:00,HIGH,BATTERY_DISCHARGE,596.02,25.0,4.19,571.02,80.0,0.0,188.95
2017-10-20 16:00:00,HIGH,COMBINED_ACTION,596.02,53.34,8.95,542.67,80.0,0.0,188.95
2017-10-23 12:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,586.59,25.04,4.27,561.55,80.0,0.0,166.94
2017-10-23 12:00:00,HIGH,EV_CHARGING_SHIFT,586.59,0.0,0.0,586.59,80.0,0.0,166.94
2017-10-23 12:00:00,HIGH,BATTERY_DISCHARGE,586.59,25.0,4.26,561.59,80.0,0.0,166.94
2017-10-23 12:00:00,HIGH,COMBINED_ACTION,586.59,50.04,8.53,536.55,80.0,0.0,166.94
2017-10-23 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,567.13,25.58,4.51,541.55,80.0,0.0,170.54
2017-10-23 13:00:00,ELEVATED,EV_CHARGING_SHIFT,567.13,0.0,0.0,567.13,80.0,0.0,170.54
2017-10-23 13:00:00,ELEVATED,BATTERY_DISCHARGE,567.13,25.0,4.41,542.13,80.0,0.0,170.54
2017-10-23 13:00:00,ELEVATED,COMBINED_ACTION,567.13,50.58,8.92,516.55,80.0,0.0,170.54
2017-10-23 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,560.41,21.31,3.8,539.1,80.0,52.62,142.08
2017-10-23 14:00:00,ELEVATED,EV_CHARGING_SHIFT,560.41,42.1,7.51,518.31,80.0,52.62,142.08
2017-10-23 14:00:00,ELEVATED,BATTERY_DISCHARGE,560.41,25.0,4.46,535.41,80.0,52.62,142.08
2017-10-23 14:00:00,ELEVATED,COMBINED_ACTION,560.41,88.41,15.78,472.0,80.0,52.62,142.08
2017-10-23 15:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,569.91,26.74,4.69,543.17,80.0,47.26,178.27
2017-10-23 15:00:00,ELEVATED,EV_CHARGING_SHIFT,569.91,37.81,6.63,532.11,80.0,47.26,178.27
2017-10-23 15:00:00,ELEVATED,BATTERY_DISCHARGE,569.91,25.0,4.39,544.91,80.0,47.26,178.27
2017-10-23 15:00:00,ELEVATED,COMBINED_ACTION,569.91,89.55,15.71,480.37,80.0,47.26,178.27
2017-10-23 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,570.18,24.46,4.29,545.72,80.0,0.0,163.08
2017-10-23 16:00:00,ELEVATED,EV_CHARGING_SHIFT,570.18,0.0,0.0,570.18,80.0,0.0,163.08
2017-10-23 16:00:00,ELEVATED,BATTERY_DISCHARGE,570.18,25.0,4.38,545.18,80.0,0.0,163.08
2017-10-23 16:00:00,ELEVATED,COMBINED_ACTION,570.18,49.46,8.67,520.72,80.0,0.0,163.08
2017-10-23 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,578.8,23.15,4.0,555.65,77.5,0.0,154.33
2017-10-23 17:00:00,ELEVATED,EV_CHARGING_SHIFT,578.8,0.0,0.0,578.8,77.5,0.0,154.33
2017-10-23 17:00:00,ELEVATED,BATTERY_DISCHARGE,578.8,25.0,4.32,553.8,77.5,0.0,154.33
2017-10-23 17:00:00,ELEVATED,COMBINED_ACTION,578.8,48.15,8.32,530.65,77.5,0.0,154.33
2017-10-24 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,560.43,23.1,4.12,537.32,80.0,0.0,154.02
2017-10-24 12:00:00,ELEVATED,EV_CHARGING_SHIFT,560.43,0.0,0.0,560.43,80.0,0.0,154.02
2017-10-24 12:00:00,ELEVATED,BATTERY_DISCHARGE,560.43,25.0,4.46,535.43,80.0,0.0,154.02
2017-10-24 12:00:00,ELEVATED,COMBINED_ACTION,560.43,48.1,8.58,512.32,80.0,0.0,154.02
2017-10-24 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,576.16,23.27,4.04,552.89,80.0,0.0,155.15
2017-10-24 13:00:00,ELEVATED,EV_CHARGING_SHIFT,576.16,0.0,0.0,576.16,80.0,0.0,155.15
2017-10-24 13:00:00,ELEVATED,BATTERY_DISCHARGE,576.16,25.0,4.34,551.16,80.0,0.0,155.15
2017-10-24 13:00:00,ELEVATED,COMBINED_ACTION,576.16,48.27,8.38,527.89,80.0,0.0,155.15
2017-10-24 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,584.91,22.44,3.84,562.47,80.0,0.0,149.6
2017-10-24 14:00:00,HIGH,EV_CHARGING_SHIFT,584.91,0.0,0.0,584.91,80.0,0.0,149.6
2017-10-24 14:00:00,HIGH,BATTERY_DISCHARGE,584.91,25.0,4.27,559.91,80.0,0.0,149.6
2017-10-24 14:00:00,HIGH,COMBINED_ACTION,584.91,47.44,8.11,537.47,80.0,0.0,149.6
2017-10-24 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,587.39,23.34,3.97,564.06,80.0,0.0,155.58
2017-10-24 15:00:00,HIGH,EV_CHARGING_SHIFT,587.39,0.0,0.0,587.39,80.0,0.0,155.58
2017-10-24 15:00:00,HIGH,BATTERY_DISCHARGE,587.39,25.0,4.26,562.39,80.0,0.0,155.58
2017-10-24 15:00:00,HIGH,COMBINED_ACTION,587.39,48.34,8.23,539.06,80.0,0.0,155.58
2017-10-24 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,594.69,19.16,3.22,575.53,80.0,0.0,127.71
2017-10-24 16:00:00,HIGH,EV_CHARGING_SHIFT,594.69,0.0,0.0,594.69,80.0,0.0,127.71
2017-10-24 16:00:00,HIGH,BATTERY_DISCHARGE,594.69,25.0,4.2,569.69,80.0,0.0,127.71
2017-10-24 16:00:00,HIGH,COMBINED_ACTION,594.69,44.16,7.43,550.53,80.0,0.0,127.71
2017-10-24 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,588.77,19.31,3.28,569.45,77.5,0.0,128.76
2017-10-24 17:00:00,HIGH,EV_CHARGING_SHIFT,588.77,0.0,0.0,588.77,77.5,0.0,128.76
2017-10-24 17:00:00,HIGH,BATTERY_DISCHARGE,588.77,25.0,4.25,563.77,77.5,0.0,128.76
2017-10-24 17:00:00,HIGH,COMBINED_ACTION,588.77,44.31,7.53,544.45,77.5,0.0,128.76
2017-10-25 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,551.89,23.92,4.33,527.97,80.0,50.09,159.46
2017-10-25 11:00:00,ELEVATED,EV_CHARGING_SHIFT,551.89,40.07,7.26,511.82,80.0,50.09,159.46
2017-10-25 11:00:00,ELEVATED,BATTERY_DISCHARGE,551.89,25.0,4.53,526.89,80.0,50.09,159.46
2017-10-25 11:00:00,ELEVATED,COMBINED_ACTION,551.89,88.99,16.12,462.9,80.0,50.09,159.46
2017-10-25 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,561.2,25.3,4.51,535.91,80.0,31.28,168.65
2017-10-25 12:00:00,ELEVATED,EV_CHARGING_SHIFT,561.2,25.02,4.46,536.18,80.0,31.28,168.65
2017-10-25 12:00:00,ELEVATED,BATTERY_DISCHARGE,561.2,25.0,4.45,536.2,80.0,31.28,168.65
2017-10-25 12:00:00,ELEVATED,COMBINED_ACTION,561.2,75.32,13.42,485.88,80.0,31.28,168.65
2017-10-25 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,577.28,22.09,3.83,555.19,80.0,0.0,147.29
2017-10-25 13:00:00,ELEVATED,EV_CHARGING_SHIFT,577.28,0.0,0.0,577.28,80.0,0.0,147.29
2017-10-25 13:00:00,ELEVATED,BATTERY_DISCHARGE,577.28,25.0,4.33,552.28,80.0,0.0,147.29
2017-10-25 13:00:00,ELEVATED,COMBINED_ACTION,577.28,47.09,8.16,530.19,80.0,0.0,147.29
2017-10-25 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,594.8,20.8,3.5,574.0,80.0,43.85,138.67
2017-10-25 14:00:00,HIGH,EV_CHARGING_SHIFT,594.8,35.08,5.9,559.72,80.0,43.85,138.67
2017-10-25 14:00:00,HIGH,BATTERY_DISCHARGE,594.8,25.0,4.2,569.8,80.0,43.85,138.67
2017-10-25 14:00:00,HIGH,COMBINED_ACTION,594.8,80.88,13.6,513.92,80.0,43.85,138.67
2017-10-25 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,600.31,24.57,4.09,575.74,80.0,0.0,163.79
2017-10-25 15:00:00,HIGH,EV_CHARGING_SHIFT,600.31,0.0,0.0,600.31,80.0,0.0,163.79
2017-10-25 15:00:00,HIGH,BATTERY_DISCHARGE,600.31,25.0,4.16,575.31,80.0,0.0,163.79
2017-10-25 15:00:00,HIGH,COMBINED_ACTION,600.31,49.57,8.26,550.74,80.0,0.0,163.79
2017-10-25 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,598.52,25.12,4.2,573.4,80.0,16.84,167.46
2017-10-25 16:00:00,HIGH,EV_CHARGING_SHIFT,598.52,13.47,2.25,585.05,80.0,16.84,167.46
2017-10-25 16:00:00,HIGH,BATTERY_DISCHARGE,598.52,25.0,4.18,573.52,80.0,16.84,167.46
2017-10-25 16:00:00,HIGH,COMBINED_ACTION,598.52,63.59,10.62,534.93,80.0,16.84,167.46
2017-10-25 17:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,600.92,18.81,3.13,582.11,77.5,0.0,125.4
2017-10-25 17:00:00,HIGH,EV_CHARGING_SHIFT,600.92,0.0,0.0,600.92,77.5,0.0,125.4
2017-10-25 17:00:00,HIGH,BATTERY_DISCHARGE,600.92,25.0,4.16,575.92,77.5,0.0,125.4
2017-10-25 17:00:00,HIGH,COMBINED_ACTION,600.92,43.81,7.29,557.11,77.5,0.0,125.4
2017-10-26 11:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,558.04,29.12,5.22,528.92,80.0,0.0,194.15
2017-10-26 11:00:00,ELEVATED,EV_CHARGING_SHIFT,558.04,0.0,0.0,558.04,80.0,0.0,194.15
2017-10-26 11:00:00,ELEVATED,BATTERY_DISCHARGE,558.04,25.0,4.48,533.04,80.0,0.0,194.15
2017-10-26 11:00:00,ELEVATED,COMBINED_ACTION,558.04,54.12,9.7,503.92,80.0,0.0,194.15
2017-10-26 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,558.8,25.01,4.48,533.8,80.0,0.0,166.72
2017-10-26 12:00:00,ELEVATED,EV_CHARGING_SHIFT,558.8,0.0,0.0,558.8,80.0,0.0,166.72
2017-10-26 12:00:00,ELEVATED,BATTERY_DISCHARGE,558.8,25.0,4.47,533.8,80.0,0.0,166.72
2017-10-26 12:00:00,ELEVATED,COMBINED_ACTION,558.8,50.01,8.95,508.8,80.0,0.0,166.72
2017-10-26 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,579.56,25.72,4.44,553.84,80.0,0.0,171.5
2017-10-26 13:00:00,ELEVATED,EV_CHARGING_SHIFT,579.56,0.0,0.0,579.56,80.0,0.0,171.5
2017-10-26 13:00:00,ELEVATED,BATTERY_DISCHARGE,579.56,25.0,4.31,554.56,80.0,0.0,171.5
2017-10-26 13:00:00,ELEVATED,COMBINED_ACTION,579.56,50.72,8.75,528.84,80.0,0.0,171.5
2017-10-26 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,574.51,26.98,4.7,547.53,80.0,0.0,179.84
2017-10-26 14:00:00,ELEVATED,EV_CHARGING_SHIFT,574.51,0.0,0.0,574.51,80.0,0.0,179.84
2017-10-26 14:00:00,ELEVATED,BATTERY_DISCHARGE,574.51,25.0,4.35,549.51,80.0,0.0,179.84
2017-10-26 14:00:00,ELEVATED,COMBINED_ACTION,574.51,51.98,9.05,522.53,80.0,0.0,179.84
2017-10-26 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,581.46,27.92,4.8,553.54,80.0,0.0,186.13
2017-10-26 15:00:00,HIGH,EV_CHARGING_SHIFT,581.46,0.0,0.0,581.46,80.0,0.0,186.13
2017-10-26 15:00:00,HIGH,BATTERY_DISCHARGE,581.46,25.0,4.3,556.46,80.0,0.0,186.13
2017-10-26 15:00:00,HIGH,COMBINED_ACTION,581.46,52.92,9.1,528.54,80.0,0.0,186.13
2017-10-26 16:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,599.52,26.68,4.45,572.84,80.0,19.17,177.87
2017-10-26 16:00:00,HIGH,EV_CHARGING_SHIFT,599.52,15.34,2.56,584.19,80.0,19.17,177.87
2017-10-26 16:00:00,HIGH,BATTERY_DISCHARGE,599.52,25.0,4.17,574.52,80.0,19.17,177.87
2017-10-26 16:00:00,HIGH,COMBINED_ACTION,599.52,67.02,11.18,532.51,80.0,19.17,177.87
2017-10-26 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,579.15,21.92,3.78,557.24,77.5,42.86,146.11
2017-10-26 17:00:00,ELEVATED,EV_CHARGING_SHIFT,579.15,34.29,5.92,544.87,77.5,42.86,146.11
2017-10-26 17:00:00,ELEVATED,BATTERY_DISCHARGE,579.15,25.0,4.32,554.15,77.5,42.86,146.11
2017-10-26 17:00:00,ELEVATED,COMBINED_ACTION,579.15,81.2,14.02,497.95,77.5,42.86,146.11
2017-10-27 12:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,574.47,28.18,4.91,546.29,80.0,51.54,187.88
2017-10-27 12:00:00,ELEVATED,EV_CHARGING_SHIFT,574.47,41.23,7.18,533.24,80.0,51.54,187.88
2017-10-27 12:00:00,ELEVATED,BATTERY_DISCHARGE,574.47,25.0,4.35,549.47,80.0,51.54,187.88
2017-10-27 12:00:00,ELEVATED,COMBINED_ACTION,574.47,94.41,16.43,480.06,80.0,51.54,187.88
2017-10-27 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,575.43,30.65,5.33,544.78,80.0,10.32,204.31
2017-10-27 13:00:00,ELEVATED,EV_CHARGING_SHIFT,575.43,8.26,1.43,567.17,80.0,10.32,204.31
2017-10-27 13:00:00,ELEVATED,BATTERY_DISCHARGE,575.43,25.0,4.34,550.43,80.0,10.32,204.31
2017-10-27 13:00:00,ELEVATED,COMBINED_ACTION,575.43,63.9,11.11,511.52,80.0,10.32,204.31
2017-10-27 14:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,578.77,27.24,4.71,551.53,80.0,0.0,181.6
2017-10-27 14:00:00,ELEVATED,EV_CHARGING_SHIFT,578.77,0.0,0.0,578.77,80.0,0.0,181.6
2017-10-27 14:00:00,ELEVATED,BATTERY_DISCHARGE,578.77,25.0,4.32,553.77,80.0,0.0,181.6
2017-10-27 14:00:00,ELEVATED,COMBINED_ACTION,578.77,52.24,9.03,526.53,80.0,0.0,181.6
2017-10-27 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,595.95,22.54,3.78,573.42,80.0,21.15,150.25
2017-10-27 15:00:00,HIGH,EV_CHARGING_SHIFT,595.95,16.92,2.84,579.03,80.0,21.15,150.25
2017-10-27 15:00:00,HIGH,BATTERY_DISCHARGE,595.95,25.0,4.19,570.95,80.0,21.15,150.25
2017-10-27 15:00:00,HIGH,COMBINED_ACTION,595.95,64.46,10.82,531.5,80.0,21.15,150.25
2017-10-27 16:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,572.64,26.01,4.54,546.62,80.0,32.21,173.42
2017-10-27 16:00:00,ELEVATED,EV_CHARGING_SHIFT,572.64,25.77,4.5,546.87,80.0,32.21,173.42
2017-10-27 16:00:00,ELEVATED,BATTERY_DISCHARGE,572.64,25.0,4.37,547.64,80.0,32.21,173.42
2017-10-27 16:00:00,ELEVATED,COMBINED_ACTION,572.64,76.78,13.41,495.86,80.0,32.21,173.42
2017-10-30 13:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,588.63,31.0,5.27,557.62,80.0,17.03,206.68
2017-10-30 13:00:00,HIGH,EV_CHARGING_SHIFT,588.63,13.62,2.31,575.0,80.0,17.03,206.68
2017-10-30 13:00:00,HIGH,BATTERY_DISCHARGE,588.63,25.0,4.25,563.63,80.0,17.03,206.68
2017-10-30 13:00:00,HIGH,COMBINED_ACTION,588.63,69.63,11.83,519.0,80.0,17.03,206.68
2017-10-30 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,586.65,29.44,5.02,557.21,80.0,24.99,196.3
2017-10-30 14:00:00,HIGH,EV_CHARGING_SHIFT,586.65,19.99,3.41,566.66,80.0,24.99,196.3
2017-10-30 14:00:00,HIGH,BATTERY_DISCHARGE,586.65,25.0,4.26,561.65,80.0,24.99,196.3
2017-10-30 14:00:00,HIGH,COMBINED_ACTION,586.65,74.44,12.69,512.22,80.0,24.99,196.3
2017-10-30 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,597.98,28.6,4.78,569.38,80.0,0.0,190.67
2017-10-30 15:00:00,HIGH,EV_CHARGING_SHIFT,597.98,0.0,0.0,597.98,80.0,0.0,190.67
2017-10-30 15:00:00,HIGH,BATTERY_DISCHARGE,597.98,25.0,4.18,572.98,80.0,0.0,190.67
2017-10-30 15:00:00,HIGH,COMBINED_ACTION,597.98,53.6,8.96,544.38,80.0,0.0,190.67
2017-10-30 16:00:00,CRITICAL,HVAC_SETPOINT_ADJUSTMENT,625.85,30.09,4.81,595.76,80.0,43.08,200.62
2017-10-30 16:00:00,CRITICAL,EV_CHARGING_SHIFT,625.85,34.46,5.51,591.39,80.0,43.08,200.62
2017-10-30 16:00:00,CRITICAL,BATTERY_DISCHARGE,625.85,25.0,3.99,600.85,80.0,43.08,200.62
2017-10-30 16:00:00,CRITICAL,COMBINED_ACTION,625.85,89.56,14.31,536.3,80.0,43.08,200.62
2017-10-30 17:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,562.74,25.49,4.53,537.25,77.5,0.0,169.92
2017-10-30 17:00:00,ELEVATED,EV_CHARGING_SHIFT,562.74,0.0,0.0,562.74,77.5,0.0,169.92
2017-10-30 17:00:00,ELEVATED,BATTERY_DISCHARGE,562.74,25.0,4.44,537.74,77.5,0.0,169.92
2017-10-30 17:00:00,ELEVATED,COMBINED_ACTION,562.74,50.49,8.97,512.25,77.5,0.0,169.92
2017-10-31 13:00:00,ELEVATED,HVAC_SETPOINT_ADJUSTMENT,553.39,25.69,4.64,527.71,80.0,15.85,171.24
2017-10-31 13:00:00,ELEVATED,EV_CHARGING_SHIFT,553.39,12.68,2.29,540.71,80.0,15.85,171.24
2017-10-31 13:00:00,ELEVATED,BATTERY_DISCHARGE,553.39,25.0,4.52,528.39,80.0,15.85,171.24
2017-10-31 13:00:00,ELEVATED,COMBINED_ACTION,553.39,63.37,11.45,490.03,80.0,15.85,171.24
2017-10-31 14:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,603.03,27.6,4.58,575.43,80.0,0.0,183.99
2017-10-31 14:00:00,HIGH,EV_CHARGING_SHIFT,603.03,0.0,0.0,603.03,80.0,0.0,183.99
2017-10-31 14:00:00,HIGH,BATTERY_DISCHARGE,603.03,25.0,4.15,578.03,80.0,0.0,183.99
2017-10-31 14:00:00,HIGH,COMBINED_ACTION,603.03,52.6,8.72,550.43,80.0,0.0,183.99
2017-10-31 15:00:00,HIGH,HVAC_SETPOINT_ADJUSTMENT,599.92,24.12,4.02,575.8,80.0,25.94,160.79
