timestamp,building_id,source_building_id,energy,temperature_c,relative_humidity_percent,cloud_cover_percent,shortwave_radiation_w_m2,wind_speed_kmh,precipitation_mm,solar_generation_kw,occupancy_percent,hvac_power_kw,ev_charging_power_kw,battery_state_of_charge_percent,battery_power_kw,grid_status,grid_stress_level,grid_import_limit_kw,hour,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,day_sin,day_cos,energy_lag_1,energy_lag_24,energy_lag_168,energy_rolling_24_mean,energy_rolling_168_mean
2016-02-05 09:00:00,B002,Robin_education_Megan,233.0,8.1,95,100,1.0,19.7,0.0,0.144,70.86,58.98,0.0,80.0,0.0,ELEVATED,0.538,850.0,9,4,2,36,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,205.0,238.5,243.5,232.70833333333334,228.4970238095238
2016-02-05 10:00:00,B002,Robin_education_Megan,249.5,8.6,92,100,22.0,21.7,0.0,3.168,60.6,68.19,0.0,80.0,0.0,NORMAL,0.386,850.0,10,4,2,36,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,233.0,268.0,268.5,232.47916666666666,228.4345238095238
2016-02-05 11:00:00,B002,Robin_education_Megan,253.0,9.2,89,100,51.0,18.7,0.0,7.344,85.05,77.66,0.0,80.0,0.0,NORMAL,0.417,850.0,11,4,2,36,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,249.5,280.0,264.0,231.70833333333334,228.32142857142858
2016-02-05 12:00:00,B002,Robin_education_Megan,275.5,10.1,83,100,115.0,25.4,0.0,16.56,83.31,66.06,0.0,80.0,0.0,NORMAL,0.413,850.0,12,4,2,36,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,253.0,296.5,282.5,230.58333333333334,228.25595238095238
2016-02-05 13:00:00,B002,Robin_education_Megan,282.0,10.3,82,100,104.0,26.7,0.0,14.976,79.62,70.88,0.0,80.0,0.0,NORMAL,0.383,850.0,13,4,2,36,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,275.5,287.5,260.5,229.70833333333334,228.21428571428572
2016-02-05 14:00:00,B002,Robin_education_Megan,261.0,10.2,84,100,108.0,26.6,0.2,15.552,61.44,54.82,0.0,80.0,0.0,ELEVATED,0.549,850.0,14,4,2,36,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,282.0,282.5,293.5,229.47916666666666,228.3422619047619
2016-02-05 15:00:00,B002,Robin_education_Megan,278.0,9.9,87,100,97.0,30.1,0.0,13.968,85.28,72.31,0.0,80.0,0.0,NORMAL,0.488,850.0,15,4,2,36,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,261.0,296.5,285.0,228.58333333333334,228.14880952380952
2016-02-05 16:00:00,B002,Robin_education_Megan,279.5,9.7,86,100,71.0,25.4,0.0,10.224,49.05,58.73,0.0,80.0,0.0,NORMAL,0.462,850.0,16,4,2,36,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,278.0,295.5,290.5,227.8125,228.10714285714286
2016-02-05 17:00:00,B002,Robin_education_Megan,263.5,9.5,84,100,55.0,27.3,0.0,7.92,45.97,59.45,0.0,77.5,25.0,CRITICAL,0.866,850.0,17,4,2,36,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,279.5,289.5,267.5,227.14583333333334,228.04166666666666
2016-02-05 18:00:00,B002,Robin_education_Megan,241.0,8.9,84,100,15.0,26.6,0.0,2.16,52.86,62.39,0.0,75.0,25.0,CRITICAL,0.887,850.0,18,4,2,36,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,263.5,253.0,238.5,226.0625,228.01785714285714
2016-02-05 19:00:00,B002,Robin_education_Megan,212.5,9.1,83,100,0.0,27.5,0.0,0.0,71.5,58.88,0.0,72.5,25.0,HIGH,0.773,850.0,19,4,2,36,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,241.0,231.0,224.0,225.5625,228.0327380952381
2016-02-05 20:00:00,B002,Robin_education_Megan,201.0,9.5,85,100,0.0,28.6,0.0,0.0,13.38,42.83,0.0,70.0,25.0,CRITICAL,0.861,850.0,20,4,2,36,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,212.5,212.0,206.0,224.79166666666666,227.96428571428572
2016-02-05 21:00:00,B002,Robin_education_Megan,191.0,9.5,85,100,0.0,29.6,0.0,0.0,0.0,46.2,0.0,70.0,0.0,NORMAL,0.379,850.0,21,4,2,36,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,201.0,198.5,204.0,224.33333333333334,227.9345238095238
2016-02-05 22:00:00,B002,Robin_education_Megan,187.0,9.4,85,100,0.0,31.0,0.0,0.0,16.61,44.96,0.0,70.0,0.0,NORMAL,0.228,850.0,22,4,2,36,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,191.0,199.5,201.0,224.02083333333334,227.85714285714286
2016-02-05 23:00:00,B002,Robin_education_Megan,181.0,9.3,84,100,0.0,29.7,0.0,0.0,10.66,33.61,0.0,70.0,0.0,NORMAL,0.155,850.0,23,4,2,36,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,187.0,189.0,218.5,223.5,227.77380952380952
2016-02-06 00:00:00,B002,Robin_education_Megan,185.5,9.2,83,100,0.0,29.5,0.0,0.0,0.3,32.54,0.0,70.0,0.0,NORMAL,0.331,850.0,0,5,2,37,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,181.0,191.5,200.5,223.16666666666666,227.55059523809524
2016-02-06 01:00:00,B002,Robin_education_Megan,181.5,9.1,85,100,0.0,27.7,0.0,0.0,5.3,36.01,0.0,72.0,-20.0,NORMAL,0.225,850.0,1,5,2,37,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,185.5,192.0,197.5,222.91666666666666,227.46130952380952
2016-02-06 02:00:00,B002,Robin_education_Megan,179.5,9.0,86,99,0.0,25.8,0.1,0.0,8.28,28.47,0.0,74.0,-20.0,NORMAL,0.156,850.0,2,5,2,37,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,181.5,196.0,198.5,222.47916666666666,227.36607142857142
2016-02-06 03:00:00,B002,Robin_education_Megan,180.5,8.9,89,100,0.0,24.8,0.1,0.0,6.8,40.18,0.0,76.0,-20.0,NORMAL,0.25,850.0,3,5,2,37,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,179.5,200.5,197.0,221.79166666666666,227.2529761904762
2016-02-06 04:00:00,B002,Robin_education_Megan,174.5,8.9,91,100,0.0,24.0,0.1,0.0,8.3,38.6,0.0,78.0,-20.0,NORMAL,0.27,850.0,4,5,2,37,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,180.5,200.0,196.5,220.95833333333334,227.1547619047619
2016-02-06 05:00:00,B002,Robin_education_Megan,177.5,9.0,90,100,0.0,23.0,0.0,0.0,0.9,35.29,0.0,80.0,-20.0,NORMAL,0.249,850.0,5,5,2,37,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,174.5,197.0,200.5,219.89583333333334,227.02380952380952
2016-02-06 06:00:00,B002,Robin_education_Megan,169.5,9.0,90,100,0.0,23.5,0.0,0.0,3.76,37.47,0.0,80.0,0.0,NORMAL,0.219,850.0,6,5,2,37,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,177.5,196.5,197.5,219.08333333333334,226.88690476190476
2016-02-06 07:00:00,B002,Robin_education_Megan,180.0,9.2,89,100,0.0,25.1,0.0,0.0,2.23,33.35,0.0,80.0,0.0,NORMAL,0.364,850.0,7,5,2,37,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,169.5,189.0,198.5,217.95833333333334,226.7202380952381
2016-02-06 08:00:00,B002,Robin_education_Megan,179.0,9.4,89,100,0.0,27.9,0.2,0.0,10.15,44.36,0.0,80.0,0.0,ELEVATED,0.503,850.0,8,5,2,37,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,180.0,205.0,208.5,217.58333333333334,226.61011904761904
2016-02-06 09:00:00,B002,Robin_education_Megan,188.0,9.3,90,100,1.0,29.4,0.4,0.144,6.92,39.77,0.0,80.0,0.0,ELEVATED,0.587,850.0,9,5,2,37,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,179.0,233.0,222.0,216.5,226.4345238095238
2016-02-06 10:00:00,B002,Robin_education_Megan,193.5,9.5,90,100,10.0,29.7,0.2,1.44,13.54,38.72,0.0,80.0,0.0,NORMAL,0.451,850.0,10,5,2,37,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,188.0,249.5,207.5,214.625,226.23214285714286
2016-02-06 11:00:00,B002,Robin_education_Megan,194.0,9.6,90,100,28.0,29.9,0.3,4.032,3.6,38.92,0.0,80.0,0.0,NORMAL,0.441,850.0,11,5,2,37,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,193.5,253.0,209.5,212.29166666666666,226.14880952380952
2016-02-06 12:00:00,B002,Robin_education_Megan,215.0,9.5,91,100,22.0,33.0,0.4,3.168,2.83,38.35,0.0,80.0,0.0,ELEVATED,0.59,850.0,12,5,2,37,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,194.0,275.5,208.0,209.83333333333334,226.05654761904762
2016-02-06 13:00:00,B002,Robin_education_Megan,219.5,9.9,87,100,57.0,36.7,0.0,8.208,4.57,31.7,0.0,80.0,0.0,ELEVATED,0.622,850.0,13,5,2,37,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,215.0,282.0,224.0,207.3125,226.09821428571428
2016-02-06 14:00:00,B002,Robin_education_Megan,215.5,10.3,83,100,101.0,38.2,0.0,14.544,9.14,36.79,0.0,80.0,0.0,ELEVATED,0.569,850.0,14,5,2,37,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,219.5,261.0,224.0,204.70833333333334,226.07142857142858
2016-02-06 15:00:00,B002,Robin_education_Megan,216.0,10.6,82,100,108.0,37.8,0.0,15.552,3.9,33.76,0.0,80.0,0.0,NORMAL,0.452,850.0,15,5,2,37,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,215.5,278.0,213.5,202.8125,226.02083333333334
2016-02-06 16:00:00,B002,Robin_education_Megan,224.5,10.8,77,100,70.0,41.3,0.0,10.08,5.37,31.93,0.0,80.0,0.0,ELEVATED,0.632,850.0,16,5,2,37,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,216.0,279.5,214.5,200.22916666666666,226.03571428571428
2016-02-06 17:00:00,B002,Robin_education_Megan,224.0,10.9,72,98,43.0,42.6,0.0,6.192,5.29,27.82,0.0,77.5,25.0,HIGH,0.837,850.0,17,5,2,37,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,224.5,263.5,215.0,197.9375,226.0952380952381
2016-02-06 18:00:00,B002,Robin_education_Megan,216.5,10.8,70,100,14.0,42.2,0.0,2.016,5.12,31.66,0.0,75.0,25.0,HIGH,0.803,850.0,18,5,2,37,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,224.0,241.0,211.0,196.29166666666666,226.14880952380952
2016-02-06 19:00:00,B002,Robin_education_Megan,213.5,10.8,68,100,0.0,39.8,0.0,0.0,3.04,40.14,0.0,72.5,25.0,HIGH,0.78,850.0,19,5,2,37,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,216.5,212.5,210.5,195.27083333333334,226.18154761904762
2016-02-06 20:00:00,B002,Robin_education_Megan,197.5,10.0,72,100,0.0,38.1,0.5,0.0,4.59,33.02,0.0,70.0,25.0,HIGH,0.809,850.0,20,5,2,37,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,213.5,201.0,201.0,195.3125,226.19940476190476
2016-02-06 21:00:00,B002,Robin_education_Megan,182.5,9.0,82,100,0.0,37.5,1.0,0.0,4.46,42.9,0.0,70.0,0.0,NORMAL,0.161,850.0,21,5,2,37,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,197.5,191.0,201.5,195.16666666666666,226.17857142857142
2016-02-06 22:00:00,B002,Robin_education_Megan,184.0,8.7,84,100,0.0,37.5,1.4,0.0,4.98,39.12,0.0,70.0,0.0,NORMAL,0.313,850.0,22,5,2,37,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,182.5,187.0,204.5,194.8125,226.0654761904762
2016-02-06 23:00:00,B002,Robin_education_Megan,178.5,8.6,86,100,0.0,37.2,1.7,0.0,7.83,41.64,0.0,70.0,0.0,NORMAL,0.222,850.0,23,5,2,37,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,184.0,181.0,204.0,194.6875,225.94345238095238
2016-02-07 00:00:00,B002,Robin_education_Megan,182.5,8.1,90,100,0.0,28.5,1.3,0.0,10.28,36.89,0.0,70.0,0.0,NORMAL,0.252,850.0,0,6,2,38,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,178.5,185.5,205.5,194.58333333333334,225.79166666666666
2016-02-07 01:00:00,B002,Robin_education_Megan,191.0,7.3,89,99,0.0,18.5,0.4,0.0,2.48,47.08,0.0,72.0,-20.0,NORMAL,0.295,850.0,1,6,2,38,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,182.5,181.5,197.5,194.45833333333334,225.6547619047619
2016-02-07 02:00:00,B002,Robin_education_Megan,187.5,6.7,86,82,0.0,16.8,0.0,0.0,3.82,53.48,0.0,74.0,-20.0,NORMAL,0.225,850.0,2,6,2,38,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,191.0,179.5,198.0,194.85416666666666,225.61607142857142
2016-02-07 03:00:00,B002,Robin_education_Megan,187.0,6.1,87,57,0.0,18.1,0.0,0.0,2.52,40.42,0.0,76.0,-20.0,NORMAL,0.2,850.0,3,6,2,38,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,187.5,180.5,199.0,195.1875,225.55357142857142
2016-02-07 04:00:00,B002,Robin_education_Megan,193.5,5.5,89,15,0.0,18.7,0.0,0.0,5.56,53.12,0.0,78.0,-20.0,NORMAL,0.203,850.0,4,6,2,38,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,187.0,174.5,198.0,195.45833333333334,225.48214285714286
2016-02-07 05:00:00,B002,Robin_education_Megan,192.0,5.2,88,7,0.0,20.3,0.0,0.0,3.38,39.93,0.0,80.0,-20.0,NORMAL,0.393,850.0,5,6,2,38,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,193.5,177.5,203.0,196.25,225.45535714285714
2016-02-07 06:00:00,B002,Robin_education_Megan,190.5,4.8,87,15,0.0,20.6,0.0,0.0,5.72,47.94,0.0,80.0,0.0,NORMAL,0.188,850.0,6,6,2,38,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,192.0,169.5,196.5,196.85416666666666,225.38988095238096
2016-02-07 07:00:00,B002,Robin_education_Megan,196.5,4.5,87,11,0.0,20.7,0.0,0.0,8.31,44.18,0.0,80.0,0.0,NORMAL,0.337,850.0,7,6,2,38,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,190.5,180.0,199.0,197.72916666666666,225.35416666666666
2016-02-07 08:00:00,B002,Robin_education_Megan,197.5,4.4,82,7,0.0,22.0,0.0,0.0,0.0,48.41,0.0,80.0,0.0,ELEVATED,0.631,850.0,8,6,2,38,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,196.5,179.0,202.0,198.41666666666666,225.33928571428572
2016-02-07 09:00:00,B002,Robin_education_Megan,203.0,4.3,83,11,5.0,23.1,0.0,0.72,6.48,48.64,0.0,80.0,0.0,ELEVATED,0.618,850.0,9,6,2,38,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,197.5,188.0,204.0,199.1875,225.3125
2016-02-07 10:00:00,B002,Robin_education_Megan,206.0,5.2,79,16,82.0,25.1,0.0,11.808,3.62,46.13,0.0,80.0,0.0,ELEVATED,0.512,850.0,10,6,2,38,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,203.0,193.5,200.5,199.8125,225.30654761904762
2016-02-07 11:00:00,B002,Robin_education_Megan,209.5,6.6,74,51,195.0,22.6,0.0,28.08,6.38,51.11,0.0,80.0,0.0,NORMAL,0.461,850.0,11,6,2,38,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,206.0,194.0,200.5,200.33333333333334,225.33928571428572
2016-02-07 12:00:00,B002,Robin_education_Megan,223.0,7.9,64,52,280.0,28.5,0.0,40.32,2.31,46.08,0.0,80.0,0.0,NORMAL,0.493,850.0,12,6,2,38,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,209.5,215.0,202.0,200.97916666666666,225.39285714285714
2016-02-07 13:00:00,B002,Robin_education_Megan,213.0,8.6,59,32,283.0,32.4,0.0,40.752,8.59,40.28,0.0,80.0,0.0,NORMAL,0.356,850.0,13,6,2,38,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,223.0,219.5,211.0,201.3125,225.51785714285714
2016-02-07 14:00:00,B002,Robin_education_Megan,216.5,8.8,58,57,276.0,31.4,0.0,39.744,7.74,45.86,0.0,80.0,0.0,ELEVATED,0.551,850.0,14,6,2,38,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,213.0,215.5,206.5,201.04166666666666,225.5297619047619
2016-02-07 15:00:00,B002,Robin_education_Megan,217.5,8.9,57,98,253.0,30.3,0.0,36.432,6.71,45.39,0.0,80.0,0.0,ELEVATED,0.532,850.0,15,6,2,38,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,216.5,216.0,211.0,201.08333333333334,225.58928571428572
2016-02-07 16:00:00,B002,Robin_education_Megan,214.5,8.8,57,100,206.0,28.6,0.0,29.664,7.38,45.71,0.0,80.0,0.0,NORMAL,0.479,850.0,16,6,2,38,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,217.5,224.5,212.5,201.14583333333334,225.6279761904762
2016-02-07 17:00:00,B002,Robin_education_Megan,212.0,8.1,60,100,81.0,27.7,0.0,11.664,2.76,40.36,0.0,77.5,25.0,CRITICAL,0.894,850.0,17,6,2,38,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,214.5,224.0,216.5,200.72916666666666,225.63988095238096
2016-02-07 18:00:00,B002,Robin_education_Megan,207.5,7.5,62,100,18.0,27.7,0.0,2.592,3.14,42.77,0.0,75.0,25.0,ELEVATED,0.693,850.0,18,6,2,38,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,212.0,216.5,211.0,200.22916666666666,225.61309523809524
2016-02-07 19:00:00,B002,Robin_education_Megan,192.0,6.8,70,100,0.0,30.9,0.0,0.0,7.26,43.09,0.0,72.5,25.0,HIGH,0.795,850.0,19,6,2,38,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,207.5,213.5,211.0,199.85416666666666,225.5922619047619
2016-02-07 20:00:00,B002,Robin_education_Megan,181.0,6.9,85,100,0.0,34.6,1.1,0.0,2.7,53.91,0.0,70.0,25.0,HIGH,0.79,850.0,20,6,2,38,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,192.0,197.5,205.0,198.95833333333334,225.47916666666666
2016-02-07 21:00:00,B002,Robin_education_Megan,185.5,6.9,90,100,0.0,38.8,1.7,0.0,9.34,47.22,0.0,70.0,0.0,NORMAL,0.177,850.0,21,6,2,38,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,181.0,182.5,201.5,198.27083333333334,225.33630952380952
2016-02-07 22:00:00,B002,Robin_education_Megan,175.5,7.5,91,99,0.0,40.0,0.6,0.0,4.03,41.1,0.0,70.0,0.0,NORMAL,0.268,850.0,22,6,2,38,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,185.5,184.0,200.5,198.39583333333334,225.24107142857142
2016-02-07 23:00:00,B002,Robin_education_Megan,175.0,8.5,92,97,0.0,37.4,0.7,0.0,6.51,42.95,0.0,70.0,0.0,NORMAL,0.162,850.0,23,6,2,38,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,175.5,178.5,204.0,198.04166666666666,225.0922619047619
2016-02-08 00:00:00,B002,Robin_education_Megan,196.5,9.5,92,93,0.0,36.2,0.5,0.0,20.5,45.88,0.0,70.0,0.0,NORMAL,0.256,850.0,0,0,2,39,0,0.0,1.0,0.0,1.0,175.0,182.5,203.5,197.89583333333334,224.91964285714286
2016-02-08 01:00:00,B002,Robin_education_Megan,192.0,9.5,87,81,0.0,37.5,1.3,0.0,6.47,48.52,0.0,72.0,-20.0,NORMAL,0.155,850.0,1,0,2,39,0,0.25881904510252074,0.9659258262890683,0.0,1.0,196.5,191.0,205.5,198.47916666666666,224.8779761904762
2016-02-08 02:00:00,B002,Robin_education_Megan,182.0,8.6,85,66,0.0,31.2,0.5,0.0,10.34,41.82,0.0,74.0,-20.0,NORMAL,0.187,850.0,2,0,2,39,0,0.49999999999999994,0.8660254037844387,0.0,1.0,192.0,187.5,203.0,198.52083333333334,224.79761904761904
2016-02-08 03:00:00,B002,Robin_education_Megan,195.5,7.3,85,79,0.0,33.5,0.6,0.0,15.27,50.84,0.0,76.0,-20.0,NORMAL,0.265,850.0,3,0,2,39,0,0.7071067811865476,0.7071067811865476,0.0,1.0,182.0,187.0,203.5,198.29166666666666,224.67261904761904
2016-02-08 04:00:00,B002,Robin_education_Megan,193.5,6.8,85,36,0.0,29.6,0.1,0.0,14.76,47.28,0.0,78.0,-20.0,NORMAL,0.337,850.0,4,0,2,39,0,0.8660254037844386,0.5000000000000001,0.0,1.0,195.5,193.5,204.0,198.64583333333334,224.625
2016-02-08 05:00:00,B002,Robin_education_Megan,197.0,6.5,82,60,0.0,29.9,0.0,0.0,8.36,37.22,0.0,80.0,-20.0,NORMAL,0.277,850.0,5,0,2,39,0,0.9659258262890683,0.25881904510252074,0.0,1.0,193.5,192.0,210.5,198.64583333333334,224.5625
2016-02-08 06:00:00,B002,Robin_education_Megan,193.0,6.2,78,45,0.0,29.5,0.0,0.0,7.42,45.91,0.0,80.0,0.0,NORMAL,0.283,850.0,6,0,2,39,0,1.0,6.123233995736766e-17,0.0,1.0,197.0,190.5,203.0,198.85416666666666,224.48214285714286
2016-02-08 07:00:00,B002,Robin_education_Megan,201.5,6.1,76,52,0.0,31.2,0.0,0.0,68.5,77.87,0.0,80.0,0.0,NORMAL,0.245,850.0,7,0,2,39,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,193.0,196.5,208.0,198.95833333333334,224.42261904761904
2016-02-08 08:00:00,B002,Robin_education_Megan,224.5,6.2,75,9,0.0,32.4,0.0,0.0,93.72,85.41,0.0,80.0,0.0,ELEVATED,0.531,850.0,8,0,2,39,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,201.5,197.5,216.0,199.16666666666666,224.38392857142858
2016-02-08 09:00:00,B002,Robin_education_Megan,285.5,6.2,70,9,6.0,34.0,0.0,0.864,67.81,67.29,0.0,80.0,0.0,ELEVATED,0.596,850.0,9,0,2,39,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,224.5,203.0,242.0,200.29166666666666,224.4345238095238
2016-02-08 10:00:00,B002,Robin_education_Megan,273.0,6.7,67,10,91.0,36.6,0.0,13.104,73.17,82.31,0.0,80.0,0.0,ELEVATED,0.622,850.0,10,0,2,39,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,285.5,206.0,281.0,203.72916666666666,224.69345238095238
2016-02-08 11:00:00,B002,Robin_education_Megan,284.5,7.6,66,62,204.0,30.6,0.0,29.376,65.6,63.05,0.0,80.0,0.0,ELEVATED,0.648,850.0,11,0,2,39,0,0.258819045102521,-0.9659258262890682,0.0,1.0,273.0,209.5,284.0,206.52083333333334,224.64583333333334
2016-02-08 12:00:00,B002,Robin_education_Megan,304.0,8.5,62,71,297.0,36.4,0.0,42.768,82.58,70.8,0.0,80.0,0.0,ELEVATED,0.576,850.0,12,0,2,39,0,1.2246467991473532e-16,-1.0,0.0,1.0,284.5,223.0,276.5,209.64583333333334,224.64880952380952
2016-02-08 13:00:00,B002,Robin_education_Megan,318.5,9.0,61,89,329.0,49.8,0.0,47.376,74.33,64.22,0.0,80.0,0.0,NORMAL,0.384,850.0,13,0,2,39,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,304.0,213.0,289.5,213.02083333333334,224.8125
2016-02-08 14:00:00,B002,Robin_education_Megan,312.5,8.8,65,77,232.0,42.9,0.0,33.408,56.95,57.29,0.0,80.0,0.0,NORMAL,0.394,850.0,14,0,2,39,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,318.5,216.5,277.0,217.41666666666666,224.98511904761904
2016-02-08 15:00:00,B002,Robin_education_Megan,332.0,9.3,63,61,238.0,43.3,0.0,34.272,57.47,61.83,0.0,80.0,0.0,NORMAL,0.499,850.0,15,0,2,39,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,312.5,217.5,312.5,221.41666666666666,225.19642857142858
2016-02-08 16:00:00,B002,Robin_education_Megan,330.0,8.6,68,83,155.0,43.8,0.4,22.32,42.02,59.24,0.0,80.0,0.0,ELEVATED,0.553,850.0,16,0,2,39,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,332.0,214.5,288.0,226.1875,225.3125
2016-02-08 17:00:00,B002,Robin_education_Megan,280.0,8.4,67,93,86.0,43.2,0.0,12.384,59.53,61.57,0.0,77.5,25.0,ELEVATED,0.682,850.0,17,0,2,39,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,330.0,212.0,269.0,231.0,225.5625
2016-02-08 18:00:00,B002,Robin_education_Megan,253.5,8.0,68,68,27.0,41.6,0.0,3.888,83.91,79.18,0.0,75.0,25.0,HIGH,0.75,850.0,18,0,2,39,0,-1.0,-1.8369701987210297e-16,0.0,1.0,280.0,207.5,253.5,233.83333333333334,225.6279761904762
2016-02-08 19:00:00,B002,Robin_education_Megan,233.5,7.7,66,69,0.0,39.5,0.0,0.0,91.86,84.44,0.0,72.5,25.0,HIGH,0.796,850.0,19,0,2,39,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,253.5,192.0,235.0,235.75,225.6279761904762
2016-02-08 20:00:00,B002,Robin_education_Megan,220.0,7.4,69,19,0.0,37.6,0.0,0.0,13.43,44.32,0.0,70.0,25.0,HIGH,0.7,850.0,20,0,2,39,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,233.5,181.0,218.5,237.47916666666666,225.61904761904762
2016-02-08 21:00:00,B002,Robin_education_Megan,215.0,6.9,68,22,0.0,35.6,0.0,0.0,12.77,39.2,0.0,70.0,0.0,NORMAL,0.325,850.0,21,0,2,39,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,220.0,185.5,214.5,239.10416666666666,225.6279761904762
